timestamp,imu_w,imu_x,imu_y,imu_z,pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6
0.286,0.231123,-0.73025,-0.454354,-0.45484,-0.000699,0.024784,0.141645,-0.015437,0.107946,-0.031908,0.553398,-0.906891,-0.842434,0.830349,-0.467796,-0.16164
0.306,-0.639385,-0.577105,-0.359068,-0.359453,0.000836,0.000616,0.118244,-0.008915,0.089532,-0.027305,0.018631,-1.338932,-1.002563,0.246235,-0.916962,0.449669
0.326,-0.998759,0.037386,0.023261,0.023286,-0.008371,-0.033141,0.092159,-0.009682,0.060761,-0.026538,-0.528221,-1.608833,-1.627972,-0.245228,-1.482948,0.027695
0.346,-0.559711,0.62199,0.386995,0.38741,-0.028703,-0.06383,0.055332,-0.021958,0.032375,-0.042266,-0.868618,-2.164753,-1.938156,-1.354038,-1.831402,-1.014648
0.366,0.326778,0.709367,0.44136,0.441833,-0.049802,-0.107178,0.012368,-0.05303,-0.004453,-0.064899,-1.448708,-2.16576,-2.248341,-1.706524,-1.730694,-1.358067
0.386,0.952036,0.229666,0.142895,0.143049,-0.068598,-0.137484,-0.016404,-0.081801,-0.030154,-0.078325,-0.575554,-1.148594,-1.012634,-1.429573,-1.065002,-0.46981
0.406,0.816223,-0.433634,-0.269802,-0.270091,-0.070133,-0.147457,-0.030214,-0.106737,-0.038594,-0.078325,-0.022659,-0.333851,-0.650082,-0.932068,-0.183796,0.18581
0.427,0.02791,-0.75028,-0.466816,-0.467316,-0.062077,-0.142855,-0.032898,-0.112491,-0.033991,-0.066049,0.640011,0.216022,0.107254,-0.181782,0.263355,0.620872
0.447,-0.782715,-0.467142,-0.29065,-0.290962,-0.043664,-0.129811,-0.022542,-0.106353,-0.019029,-0.062213,1.105288,0.635983,0.8092,0.439598,0.935089,-0.003525
0.467,-0.967626,0.189436,0.117865,0.117991,-0.032922,-0.10948,0.001243,-0.08909,0.004371,-0.070652,0.301624,1.115358,1.309727,0.983429,1.195927,-0.510094
0.487,-0.379003,0.694576,0.432157,0.43262,-0.035991,-0.082244,0.031548,-0.064923,0.02662,-0.083311,-0.21703,1.300663,0.952209,0.856533,0.878693,-0.569511
0.507,0.5126,0.644462,0.400977,0.401407,-0.052103,-0.043882,0.058401,-0.048044,0.055774,-0.092519,-0.819271,2.16173,1.844496,0.976379,1.78709,-0.50808
0.527,0.994423,0.079156,0.04925,0.049303,-0.054405,-0.00207,0.106352,-0.044208,0.087999,-0.091368,-0.092148,1.862623,2.412497,-0.290546,1.276493,0.170704
0.547,0.681291,-0.549429,-0.341848,-0.342214,-0.045965,0.01903,0.137809,-0.041138,0.099506,-0.077941,0.495995,0.766903,1.459785,0.353992,0.312702,0.735683
0.567,-0.176475,-0.738792,-0.459668,-0.460161,-0.028703,0.029387,0.151235,-0.023876,0.114083,-0.056075,0.904877,0.377159,0.374134,0.967316,0.673244,1.365118
0.587,-0.893165,-0.337555,-0.210023,-0.210248,-0.022181,0.027086,0.147399,0.004127,0.117536,-0.025004,0.190845,-0.200916,-0.394279,1.289585,0.083084,1.716595
0.607,-0.895846,0.333529,0.207518,0.20774,-0.009138,0.014043,0.134356,0.017937,0.110247,-0.006206,0.79208,-0.803158,-0.683315,0.560448,-0.367085,0.617851
0.628,-0.182375,0.737985,0.459166,0.459658,-0.004919,-0.007823,0.114408,0.018321,0.094135,-0.001602,0.037766,-1.118378,-1.089172,-0.16869,-0.912933,0.062943
0.648,0.676889,0.552485,0.34375,0.344118,-0.012207,-0.028921,0.084103,0.00873,0.069585,-0.010426,-0.420464,-1.718609,-1.638042,-0.582603,-1.709545,-0.539299
0.668,0.995038,-0.074679,-0.046464,-0.046514,-0.031005,-0.067283,0.048427,-0.010066,0.035443,-0.026922,-0.958252,-1.927078,-1.869671,-1.335911,-1.63905,-0.880707
0.688,0.51774,-0.642143,-0.399534,-0.399962,-0.056706,-0.11255,0.00623,-0.038069,-0.001384,-0.054541,-1.343967,-2.152668,-1.999588,-1.385262,-1.875717,-1.408424
0.708,-0.373447,-0.69627,-0.433211,-0.433675,-0.072051,-0.142855,-0.020624,-0.07413,-0.027085,-0.069502,-0.463768,-1.05191,-1.123413,-1.650127,-1.014648,-0.500023
0.728,-0.966095,-0.193788,-0.120573,-0.120702,-0.072434,-0.151294,-0.034816,-0.097529,-0.03706,-0.070652,0.054886,-0.230122,-0.273426,-1.003571,-0.117325,0.114304
0.748,-0.786433,0.463611,0.288453,0.288762,-0.063611,-0.147842,-0.034433,-0.105201,-0.03284,-0.061062,0.57354,0.281483,0.320759,-0.304646,0.300617,0.511101
0.768,0.021915,0.750392,0.466885,0.467386,-0.04328,-0.135182,-0.022157,-0.099831,-0.018263,-0.058378,1.024719,0.662167,0.749783,0.442619,0.826321,0.070999
0.788,0.812744,0.4373,0.272083,0.272375,-0.032156,-0.113317,0.000092,-0.081418,0.003221,-0.066433,0.301624,1.230167,1.32987,0.693386,1.156649,-0.535271
0.809,0.953853,-0.225376,-0.140227,-0.140377,-0.035225,-0.084929,0.02963,-0.058017,0.035443,-0.084846,-0.235157,1.590708,1.521217,1.193913,1.682352,-0.958252
0.829,0.332439,-0.707883,-0.440437,-0.440909,-0.049802,-0.047718,0.064539,-0.040755,0.068051,-0.096355,-0.811214,1.795147,1.849531,0.535271,1.702496,-0.424492
0.849,-0.554731,-0.624498,-0.388556,-0.388972,-0.05287,-0.008591,0.107119,-0.041522,0.096438,-0.094054,-0.073013,2.109362,2.078142,-0.197895,1.007599,0.20293
0.869,-0.998442,-0.04188,-0.026058,-0.026086,-0.04443,0.019797,0.137425,-0.037686,0.104877,-0.081394,0.619865,0.932068,1.331884,0.281483,0.349964,0.810207
0.889,-0.643984,0.574217,0.357271,0.357654,-0.027936,0.02747,0.150468,-0.023109,0.118302,-0.056459,0.810207,0.321766,0.460747,0.935089,0.791073,1.245274
0.909,0.225284,0.731278,0.454993,0.45548,-0.020647,0.025552,0.150084,0.004511,0.122906,-0.044567,0.281483,-0.368092,-0.32378,1.283543,0.023666,0.488945
0.929,0.914457,0.303744,0.188986,0.189189,-0.007603,0.013275,0.13474,0.017937,0.115234,-0.045718,0.763882,-0.70245,-0.759853,0.486931,-0.488945,-0.236164
0.949,0.8726,-0.366607,-0.228098,-0.228343,-0.003768,-0.010509,0.114408,0.018321,0.096054,-0.056459,-0.045822,-1.117371,-1.157658,-0.148548,-0.924011,-0.603752
0.969,0.133174,-0.743887,-0.462838,-0.463334,0.005822,-0.040046,0.08372,0.007196,0.071503,-0.078325,0.51815,-1.508125,-1.552437,-0.577568,-1.412453,-0.989471
0.989,-0.712713,-0.526493,-0.327578,-0.327929,0.00774,-0.078024,0.051879,-0.013519,0.041197,-0.105178,0.013596,-1.806225,-1.797161,-0.957245,-1.641064,-1.455757
1.009,-0.988847,0.111786,0.069552,0.069626,-0.003001,-0.116769,0.007764,-0.03922,0.000151,-0.123975,-0.595695,-2.055984,-2.08519,-1.365116,-2.086197,-0.658138
1.03,-0.474483,0.660703,0.411081,0.411522,-0.023332,-0.16357,-0.035201,-0.07413,-0.040129,-0.127044,-1.088165,-2.219135,-2.19698,-1.512154,-2.113388,-0.03273
1.05,0.41919,0.681444,0.423986,0.424441,-0.031005,-0.193108,-0.070877,-0.111723,-0.07427,-0.117454,-0.327808,-1.198948,-1.255344,-1.956284,-1.149601,0.609795
1.07,0.977756,0.157429,0.097951,0.098056,-0.027936,-0.204999,-0.08507,-0.14433,-0.085778,-0.099424,0.321766,-0.419456,-0.526207,-1.138523,-0.385216,1.085146
1.09,0.75469,-0.492437,-0.306388,-0.306716,-0.014126,-0.205767,-0.084302,-0.153536,-0.083477,-0.074872,0.725613,0.223072,0.267384,-0.370106,0.216022,1.455757
1.11,-0.071685,-0.748642,-0.465796,-0.466295,-0.009522,-0.193491,-0.072794,-0.150084,-0.071201,-0.057226,0.070999,0.89682,0.717556,0.388237,0.805172,0.570518
1.13,-0.840755,-0.406372,-0.25284,-0.253111,-0.01681,-0.171241,-0.052846,-0.133973,-0.049334,-0.054924,-0.384209,1.108309,1.024719,0.923004,1.037811,-0.075027
1.15,-0.937713,0.260757,0.16224,0.162414,-0.035225,-0.143622,-0.025994,-0.112107,-0.020948,-0.065282,-0.784023,1.483955,1.535316,1.221104,1.406408,-0.578575
1.17,-0.28505,0.719433,0.447623,0.448103,-0.060158,-0.108329,0.008148,-0.080651,0.01703,-0.067968,-1.254337,1.731701,1.758892,1.472878,1.850538,0.051865
1.19,0.595486,0.602984,0.37517,0.375572,-0.073201,-0.069202,0.051112,-0.062237,0.054624,-0.058378,-0.64706,2.034836,2.18993,0.872646,1.928083,0.54937
1.21,0.999982,0.004501,0.0028,0.002804,-0.073969,-0.021633,0.091008,-0.058017,0.082627,-0.041882,0.076035,2.155687,2.213093,-0.13747,1.060974,1.063997
1.23,0.605078,-0.59758,-0.371808,-0.372206,-0.062844,0.005219,0.127451,-0.049962,0.095286,-0.013878,0.669216,0.799129,1.492012,0.46981,0.311695,1.368139
1.251,-0.273534,-0.721948,-0.449187,-0.449669,-0.041362,0.017879,0.142796,-0.045743,0.107562,0.016427,1.037811,0.537285,0.492973,0.051865,0.659145,1.773998
1.271,-0.933479,-0.26918,-0.16748,-0.16766,-0.032539,0.017496,0.140878,-0.04037,0.114467,0.040211,0.308674,-0.175739,-0.214008,0.196888,0.16869,0.66116
1.291,-0.847188,0.398774,0.248113,0.248378,-0.017578,0.005986,0.130137,-0.024259,0.10948,0.045198,0.764889,-0.806179,-0.515129,0.873653,-0.439598,0.13747
1.311,-0.083643,0.747942,0.465361,0.46586,-0.012974,-0.016262,0.109805,-0.015053,0.090683,0.039445,0.140491,-1.17075,-0.997528,0.313709,-0.959259,-0.503044
1.331,0.746767,0.499195,0.310593,0.310926,-0.020647,-0.044266,0.081034,-0.019272,0.066133,0.021798,-0.4114,-1.594734,-1.605812,-0.32378,-1.264408,-0.912933
1.351,0.980201,-0.148616,-0.092468,-0.092566,-0.036759,-0.081093,0.046893,-0.035768,0.033141,-0.001602,-0.901855,-1.742779,-1.620918,-0.801144,-1.586678,-1.262394
1.371,0.430048,-0.677621,-0.421608,-0.42206,-0.06131,-0.119455,0.005463,-0.056483,-0.003302,-0.034594,-1.249302,-2.01973,-1.900894,-1.150608,-1.959305,-1.587685
1.391,-0.463891,-0.664926,-0.413709,-0.414153,-0.075886,-0.148608,-0.023308,-0.089473,-0.031689,-0.055309,-0.453697,-1.013641,-1.292606,-1.641064,-0.959259,-0.850491
1.411,-0.98699,-0.12068,-0.075085,-0.075166,-0.075503,-0.156664,-0.036351,-0.109806,-0.03821,-0.060295,0.182789,-0.345936,-0.322773,-0.693386,-0.237171,-0.116318
1.431,-0.721075,0.52004,0.323563,0.323909,-0.063995,-0.153595,-0.033666,-0.115559,-0.033607,-0.054158,0.686337,0.289539,0.33083,-0.12236,0.279469,0.480888
1.452,0.121278,0.745032,0.46355,0.464047,-0.043664,-0.140169,-0.019856,-0.108271,-0.019029,-0.054158,1.132479,0.877686,0.710506,0.648067,0.918976,-0.060928
1.472,0.866679,0.374435,0.232969,0.233219,-0.032922,-0.116769,-0.000675,-0.088706,0.005139,-0.064131,0.32378,1.251316,1.153627,1.024719,1.241245,-0.716549
1.492,0.919245,-0.295491,-0.183851,-0.184047,-0.035608,-0.087998,0.030397,-0.063772,0.035059,-0.085614,-0.196888,1.600779,1.636026,1.231174,1.694439,-1.053925
1.512,0.236953,-0.729197,-0.453698,-0.454184,-0.050185,-0.050021,0.06569,-0.045359,0.068051,-0.096739,-0.801144,1.888807,1.902906,0.713528,1.757885,-0.504051
1.532,-0.634762,-0.579973,-0.360852,-0.361239,-0.053254,-0.010892,0.107887,-0.045359,0.096438,-0.095205,-0.121353,2.094255,2.076128,-0.172718,0.950195,0.221058
1.552,-0.999039,0.03289,0.020464,0.020485,-0.045965,0.018263,0.138193,-0.04037,0.104877,-0.083695,0.498009,0.995514,1.327856,0.259327,0.235157,0.674252
1.572,-0.564671,0.61946,0.385421,0.385833,-0.028703,0.02747,0.152002,-0.03922,0.116769,-0.059144,0.905884,0.391258,0.379173,-0.12236,0.739712,1.160677
1.592,0.321104,0.710825,0.442267,0.442741,-0.021414,0.025167,0.148166,-0.035768,0.122522,-0.032292,0.177753,-0.333851,-0.400322,0.097183,0.000504,1.566538
1.612,0.950184,0.233947,0.145559,0.145715,-0.026018,0.011357,0.135124,-0.021574,0.116001,-0.011193,-0.245228,-0.846462,-0.571526,0.942139,-0.426506,0.824306
1.632,0.819673,-0.429952,-0.267511,-0.267797,-0.0241,-0.01166,0.116326,-0.010833,0.096054,-0.00774,0.276447,-1.059967,-1.008606,0.25832,-1.045868,0.085098
1.653,0.033904,-0.750141,-0.466729,-0.467229,-0.028319,-0.040046,0.08372,-0.01582,0.070736,-0.016563,-0.30666,-1.504097,-1.81126,-0.368092,-1.347996,-0.537285
1.673,-0.778968,-0.470657,-0.292837,-0.293151,-0.044047,-0.077257,0.049577,-0.032699,0.037361,-0.032292,-0.843441,-1.848522,-1.741772,-0.827328,-1.460793,-0.89682
1.693,-0.969122,0.185077,0.115153,0.115276,-0.069749,-0.116769,0.008148,-0.054182,0.000151,-0.060295,-1.271458,-2.120438,-2.011673,-1.143559,-2.118423,-1.281528
1.713,-0.384546,0.692858,0.431088,0.43155,-0.08049,-0.145924,-0.02139,-0.087172,-0.02862,-0.074872,-0.381187,-0.996521,-1.298649,-1.500069,-0.996521,-0.578575
1.733,0.507441,0.646758,0.402405,0.402837,-0.078955,-0.153595,-0.034816,-0.107888,-0.035909,-0.076023,0.147541,-0.366077,-0.303638,-0.660152,-0.186817,0.028702
1.753,0.993773,0.083631,0.052034,0.05209,-0.067064,-0.152828,-0.032515,-0.114025,-0.031689,-0.066433,0.706478,0.256306,0.221058,-0.010574,0.319752,0.60778
1.773,0.685668,-0.546352,-0.339934,-0.340298,-0.044047,-0.138635,-0.018705,-0.10712,-0.017495,-0.063748,1.053925,0.858547,0.793087,0.598717,0.898834,-0.03978
1.793,-0.170569,-0.739573,-0.460154,-0.460647,-0.03484,-0.115619,0.002778,-0.087555,0.006289,-0.07142,0.384209,1.281528,1.158663,0.955231,1.20499,-0.536278
1.813,-0.890452,-0.341569,-0.21252,-0.212748,-0.037909,-0.086847,0.031165,-0.063005,0.035827,-0.091368,-0.230122,1.623941,1.595743,1.360083,1.710552,-1.069031
1.833,-0.898494,0.32949,0.205005,0.205224,-0.051719,-0.049254,0.06991,-0.044975,0.072654,-0.101342,-0.775967,1.898878,1.780041,0.522179,1.768963,-0.29961
1.854,-0.188268,0.737151,0.458647,0.459138,-0.054405,-0.010509,0.10827,-0.044975,0.096821,-0.098274,0.007553,2.077135,1.951248,-0.13747,0.933075,0.237171
1.874,0.672462,0.555522,0.345639,0.34601,-0.047116,0.018646,0.141262,-0.039987,0.10526,-0.08638,0.447655,1.006592,1.202976,0.3409,0.075027,0.807186
1.894,0.995617,-0.070199,-0.043677,-0.043723,-0.027552,0.026702,0.151235,-0.023109,0.117919,-0.061446,0.863583,0.230122,0.332844,0.96228,0.736691,1.202976
1.914,0.522861,-0.639802,-0.398077,-0.398503,-0.021797,0.024784,0.14855,0.002977,0.12329,-0.03421,0.113297,-0.388237,-0.2271,1.358068,0.112289,1.584665
1.934,-0.367877,-0.697938,-0.434249,-0.434714,-0.026401,0.013658,0.136658,0.019089,0.116385,-0.011576,-0.30666,-0.668209,-0.665188,0.625912,-0.527214,0.613823
1.954,-0.964529,-0.198133,-0.123276,-0.123409,-0.023717,-0.010125,0.11364,0.018705,0.096821,-0.008124,0.21703,-1.177799,-1.160679,-0.158619,-0.94516,-0.112289
1.974,-0.790123,0.460063,0.286246,0.286552,-0.027936,-0.038511,0.085638,0.006813,0.073421,-0.015413,-0.283497,-1.403389,-1.556465,-0.729641,-1.335911,-0.616844
1.994,0.015919,0.750478,0.466938,0.467439,-0.042897,-0.076106,0.049577,-0.0116,0.038896,-0.031908,-0.78503,-1.843487,-1.685375,-1.095215,-1.614876,-0.976379
2.015,0.809235,0.44095,0.274354,0.274648,-0.067831,-0.114084,0.01045,-0.03922,0.003221,-0.058378,-1.265415,-2.007645,-2.157703,-1.314762,-2.097275,-1.35001
2.035,0.955637,-0.221079,-0.137553,-0.1377,-0.079339,-0.15935,-0.022925,-0.071827,-0.02747,-0.074489,-0.446648,-2.159718,-1.244267,-1.733715,-1.179813,-0.530235
2.055,0.338089,-0.706375,-0.439498,-0.439969,-0.078572,-0.191957,-0.048243,-0.110572,-0.035909,-0.075639,0.076035,-1.416481,-1.322819,-2.051956,-0.147541,0.138477
2.075,-0.549732,-0.626984,-0.390102,-0.39052,-0.067064,-0.206534,-0.066657,-0.143179,-0.0478,-0.065282,0.658138,-0.464775,-0.79208,-1.418495,-0.60778,0.541313
2.095,-0.99809,-0.046374,-0.028853,-0.028885,-0.044815,-0.206534,-0.070877,-0.154304,-0.052403,-0.062597,1.11838,0.246235,0.059921,-0.298603,-0.097183,-0.012589
2.115,-0.64856,0.571308,0.355461,0.355842,-0.035608,-0.193491,-0.062052,-0.148166,-0.047033,-0.054541,0.394279,0.828335,0.470818,0.417442,0.443626,0.321766
2.135,0.219437,0.732279,0.455615,0.456103,-0.037526,-0.173927,-0.046325,-0.134739,-0.030538,-0.054158,-0.205952,0.991486,0.905884,0.631954,0.910919,-0.205952
2.155,0.912014,0.307855,0.191543,0.191749,-0.051336,-0.145539,-0.016787,-0.112875,-0.002918,-0.065666,-0.736691,1.369146,1.347998,1.247288,1.432592,-0.562462
2.175,0.875513,-0.362672,-0.225651,-0.225892,-0.074352,-0.11255,0.014286,-0.081034,0.027003,-0.084079,-1.174778,1.783062,1.654154,1.481941,1.568552,-1.147587
2.196,0.139115,-0.743274,-0.462456,-0.462952,-0.084326,-0.068817,0.054565,-0.062621,0.06383,-0.096355,-0.425499,2.141588,1.851545,0.800137,1.634012,-0.407372
2.216,-0.708493,-0.529692,-0.329568,-0.329922,-0.083175,-0.022784,0.09446,-0.058402,0.091066,-0.095588,0.210987,2.162737,2.229206,0.035751,1.079103,0.153584
2.236,-0.989722,0.107333,0.066782,0.066853,-0.070516,0.004068,0.13052,-0.050729,0.101424,-0.08216,0.787045,0.952209,1.40238,0.261341,0.30666,0.955231
2.256,-0.479753,0.658555,0.409745,0.410184,-0.047884,0.018263,0.145097,-0.046509,0.112549,-0.060295,1.06299,0.530235,0.449669,-0.017624,0.753811,1.196934
2.276,0.413737,0.683319,0.425153,0.425608,-0.038294,0.017112,0.142028,-0.040755,0.11907,-0.02999,0.399315,-0.146534,-0.189838,0.339893,0.138477,1.62797
2.296,0.976481,0.161827,0.100687,0.100795,-0.021797,0.004068,0.131288,-0.024643,0.1137,-0.011193,0.829342,-0.761868,-0.609795,0.950195,-0.419456,0.554405
2.316,0.758611,-0.489031,-0.304269,-0.304595,-0.016427,-0.016647,0.110956,-0.015437,0.09452,-0.007357,0.190845,-1.106293,-1.084137,0.337879,-0.947174,0.003525
2.336,-0.065703,-0.748951,-0.465988,-0.466488,-0.022181,-0.046567,0.082952,-0.019272,0.070352,-0.015028,-0.352985,-1.469856,-1.718609,-0.350971,-1.315769,-0.553398
2.356,-0.837493,-0.410149,-0.25519,-0.255464,-0.037909,-0.079942,0.045358,-0.034617,0.036594,-0.033443,-0.923004,-1.744793,-1.760906,-0.876678,-1.517189,-0.906891
2.376,-0.93978,0.256532,0.159611,0.159782,-0.063611,-0.121372,0.008148,-0.05725,0.000919,-0.058378,-1.215061,-1.989517,-1.991531,-1.22916,-2.021744,-1.32584
2.397,-0.290793,0.718137,0.446817,0.447295,-0.075503,-0.14669,-0.023308,-0.087172,-0.028236,-0.074489,-0.448662,-0.975372,-1.205997,-1.62394,-1.048889,-0.59066
2.417,0.590658,0.605654,0.37683,0.377235,-0.07627,-0.157047,-0.035584,-0.11134,-0.03706,-0.075639,0.052872,-0.337879,-0.498009,-0.755825,-0.174732,0.102219
2.437,0.999928,0.009002,0.005601,0.005607,-0.064762,-0.154363,-0.032515,-0.115559,-0.032073,-0.064899,0.668209,0.260334,0.254292,-0.104233,0.378166,0.664181
2.457,0.609842,-0.594846,-0.370106,-0.370502,-0.042897,-0.139402,-0.020239,-0.108271,-0.017495,-0.062213,1.059967,0.824306,0.711514,0.418449,0.894806,-0.036758
2.477,-0.267761,-0.723166,-0.449945,-0.450427,-0.034074,-0.117153,0.00086,-0.089857,0.005139,-0.071803,0.34795,1.228153,1.173769,0.980408,1.205997,-0.613823
2.497,-0.931311,-0.273376,-0.170091,-0.170274,-0.036375,-0.086463,0.029247,-0.062621,0.036978,-0.089067,-0.218037,1.566538,1.576609,1.337927,1.684366,-0.959259
2.517,-0.850359,0.394954,0.245736,0.245998,-0.050185,-0.051555,0.067608,-0.047277,0.071119,-0.100575,-0.751797,1.932112,1.789104,0.47686,1.875715,-0.184803
2.537,-0.089617,0.747553,0.465118,0.465617,-0.054405,-0.008974,0.105201,-0.046126,0.098739,-0.098274,-0.027695,2.100298,2.057999,-0.154591,0.89682,0.143513
2.557,0.742766,0.502547,0.312679,0.313014,-0.047116,0.015962,0.138959,-0.04037,0.10526,-0.084846,0.471825,0.980408,1.299656,0.322773,0.233143,0.824306
2.578,0.981371,-0.144202,-0.089721,-0.089816,-0.028703,0.027853,0.151235,-0.038453,0.117152,-0.062597,0.904877,0.416435,0.455711,-0.086105,0.725613,1.26038
2.598,0.435455,-0.675674,-0.420396,-0.420846,-0.022181,0.024784,0.147399,-0.034617,0.122139,-0.049171,0.196888,-0.259327,-0.309681,0.226093,0.087112,0.48391
2.618,-0.45857,-0.667002,-0.415001,-0.415446,-0.009138,0.010974,0.135507,-0.019656,0.115234,-0.049938,0.71957,-0.901855,-0.668209,0.947174,-0.45974,-0.229115
2.638,-0.986008,-0.12512,-0.077848,-0.077932,-0.006453,-0.011275,0.114408,-0.011217,0.096821,-0.062213,-0.026688,-1.099243,-1.132481,0.305653,-0.999542,-0.644039
2.658,-0.725217,0.516785,0.321538,0.321882,-0.014892,-0.04158,0.085638,-0.01582,0.069585,-0.081394,-0.560448,-1.436623,-1.825359,-0.368092,-1.377205,-1.111328
2.678,0.115323,0.745565,0.463882,0.464379,-0.034457,-0.076106,0.047659,-0.031548,0.038512,-0.094437,-0.91394,-1.895859,-1.65617,-0.819271,-1.637035,-0.454704
2.698,0.863672,0.37833,0.235392,0.235645,-0.059775,-0.118687,0.010067,-0.055333,-0.001384,-0.09367,-1.357059,-2.008652,-2.111374,-1.183842,-1.959305,0.233143
2.718,0.921589,-0.291348,-0.181273,-0.181467,-0.073969,-0.144389,-0.021774,-0.085253,-0.027085,-0.080627,-0.521172,-0.973358,-1.156651,-1.659191,-1.081116,0.734676
2.739,0.242775,-0.728118,-0.453026,-0.453511,-0.074735,-0.15513,-0.034816,-0.109422,-0.036292,-0.059144,0.051865,-0.268391,-0.32378,-0.838406,-0.158619,1.26038
2.759,-0.630117,-0.58282,-0.362623,-0.363012,-0.062461,-0.152828,-0.031364,-0.114025,-0.031689,-0.046485,0.632961,0.259327,0.479881,-0.176746,0.272419,0.287525
2.779,-0.999284,0.028392,0.017666,0.017684,-0.042897,-0.137867,-0.017938,-0.10712,-0.016728,-0.04802,1.079103,0.848476,0.706478,0.37212,0.895813,-0.226093
2.799,-0.56961,0.616907,0.383832,0.384243,-0.034074,-0.116386,0.002011,-0.088706,0.005522,-0.060679,0.309681,1.242252,1.241245,1.057953,1.201969,-0.669216
2.819,0.315419,0.712258,0.443158,0.443633,-0.037142,-0.085696,0.033082,-0.061854,0.037361,-0.080242,-0.265369,1.643076,1.564524,1.379217,1.648111,-1.184849
2.839,0.948297,0.238219,0.148217,0.148377,-0.05287,-0.050788,0.068375,-0.045359,0.071119,-0.093286,-0.655117,1.98851,1.800182,0.588646,1.831404,-0.516136
2.859,0.823093,-0.426255,-0.265211,-0.265494,-0.055939,-0.008591,0.109805,-0.044591,0.1137,-0.092902,-0.040787,2.109362,1.899885,-0.078049,2.062027,0.167683
2.879,0.039897,-0.749975,-0.466626,-0.467125,-0.049034,0.019797,0.151235,-0.055333,0.143622,-0.08101,0.402336,1.131472,2.282581,-0.498009,0.996521,0.733669
2.899,-0.775194,-0.474155,-0.295013,-0.29533,-0.031388,0.045499,0.18883,-0.058402,0.155514,-0.059912,0.885742,1.516182,1.510139,-0.170704,0.437584,1.166719
2.919,-0.970583,0.180712,0.112437,0.112557,-0.004535,0.061227,0.204557,-0.049962,0.154363,-0.030757,1.342962,0.472832,0.531242,0.556419,-0.25832,1.568552
2.94,-0.390075,0.691115,0.430003,0.430464,0.007357,0.065062,0.203022,-0.03078,0.156664,-0.009658,0.521172,0.153584,-0.338886,1.03479,0.231129,0.71957
2.96,0.502265,0.649031,0.403819,0.404252,0.008508,0.057774,0.190363,-0.003161,0.154746,-0.006589,-0.052872,-0.608788,-0.640011,1.185854,-0.154591,0.07402
2.98,0.993087,0.088102,0.054816,0.054875,0.015413,0.03706,0.170415,0.011799,0.139786,0.00185,0.492973,-0.983429,-0.888763,0.605766,-0.908905,0.419456
3,0.690022,-0.543256,-0.338008,-0.338369,0.015413,0.011357,0.144331,0.013717,0.119837,0.003384,-0.107254,-1.381233,-1.669262,-0.086105,-1.183842,0.000504
