timestamp,imu_w,imu_x,imu_y,imu_z,pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6
0.57,0.569558,-0.607012,-0.33238,-0.443468,-0.030621,-0.168172,0.178088,0.030214,0.142087,0.14839,-2.094254,-2.940216,-1.264408,0.135456,-3.27457,-2.819363
0.591,0.568451,-0.60606,-0.331546,-0.446803,-0.07512,-0.226865,0.148166,0.027145,0.08071,0.086628,-2.358112,-3.267521,-1.439644,-0.391258,-3.178898,-3.040924
0.611,0.567769,-0.605881,-0.329947,-0.449091,-0.129593,-0.298217,0.115559,0.010265,0.013194,0.037525,-2.725704,-3.431679,-1.904922,-1.322819,-3.155735,-2.059006
0.631,0.569905,-0.604359,-0.332181,-0.446782,-0.182914,-0.364582,0.071827,-0.022341,-0.044348,0.018729,-2.822384,-3.59684,-2.274525,-2.115402,-2.982513,0.169697
0.651,0.574888,-0.60126,-0.338705,-0.439624,-0.233935,-0.435551,0.025027,-0.072211,-0.095368,0.036758,-1.784069,-3.195011,-2.832455,-2.431633,-1.834423,1.265415
0.671,0.581856,-0.595972,-0.35195,-0.427074,-0.243142,-0.483502,-0.039036,-0.122465,-0.11148,0.072051,0.3409,-2.027786,-3.282627,-2.814327,0.036758,1.986496
0.691,0.587495,-0.589372,-0.37112,-0.412021,-0.225113,-0.511505,-0.103867,-0.175786,-0.096903,0.105042,1.221104,-0.783016,-3.428658,-2.245319,1.223118,1.396338
0.711,0.593405,-0.580958,-0.398302,-0.389504,-0.194039,-0.505367,-0.172149,-0.212229,-0.065063,0.110029,1.640055,1.045868,-2.746853,-1.208012,2.035843,-0.441612
0.732,0.595019,-0.572796,-0.426252,-0.369008,-0.160282,-0.462403,-0.202072,-0.221436,-0.013276,0.090464,1.72163,2.530327,-0.837399,-0.375145,2.988556,-1.48597
0.752,0.593823,-0.566471,-0.453666,-0.347378,-0.122304,-0.420589,-0.196317,-0.21453,0.0458,0.053637,1.492012,2.164751,0.973358,1.083132,3.221195,-1.968369
0.772,0.592751,-0.568209,-0.462873,-0.333966,-0.110412,-0.371871,-0.165245,-0.175403,0.11907,0.009906,-0.01561,2.359121,2.018723,2.346029,3.604898,-2.501122
0.792,0.593416,-0.577785,-0.458322,-0.322434,-0.123455,-0.32929,-0.112689,-0.143563,0.163953,-0.046485,-0.813229,2.322866,2.746853,1.722637,1.560493,-2.514214
0.812,0.597165,-0.588217,-0.446115,-0.313649,-0.151458,-0.266378,-0.06282,-0.082569,0.198094,-0.086765,-1.850536,3.605906,2.353079,3.421606,1.443672,-1.412453
0.832,0.597175,-0.594066,-0.427093,-0.328723,-0.194807,-0.198094,-0.005662,-0.02541,0.21996,-0.094437,-2.282581,3.494118,2.828428,2.035843,1.197941,0.686337
0.852,0.591612,-0.595366,-0.411724,-0.35499,-0.242758,-0.124058,0.059936,-0.006998,0.249114,-0.063748,-2.65118,3.385351,3.249393,-0.011581,1.656168,2.224171
0.873,0.585793,-0.599929,-0.39581,-0.374521,-0.289176,-0.06383,0.122081,-0.019656,0.287476,-0.013495,-1.624947,3.158754,3.165804,-1.117371,2.336966,2.43969
0.893,0.584611,-0.609321,-0.382206,-0.375334,-0.294546,0.001767,0.18154,-0.049962,0.338496,0.034456,0.325794,3.03186,3.106386,-1.665234,2.370199,2.378256
0.913,0.585428,-0.625299,-0.368607,-0.361114,-0.271912,0.055089,0.249824,-0.075663,0.378776,0.083559,1.337927,2.742825,3.239323,-0.92804,1.89485,2.237263
0.933,0.586352,-0.639846,-0.357805,-0.344623,-0.237771,0.099972,0.316188,-0.073362,0.407163,0.126524,2.022751,1.259373,2.596796,0.793087,0.791073,2.181871
0.953,0.586146,-0.651993,-0.344904,-0.335231,-0.190203,0.106109,0.349179,-0.051113,0.413684,0.179462,2.426596,-0.589653,0.871639,1.517189,0.284504,2.800228
0.973,0.582097,-0.656812,-0.337734,-0.340142,-0.137648,0.071585,0.353398,-0.010833,0.41215,0.233552,2.945251,-1.870678,-0.373127,2.291645,-0.296589,2.849577
0.993,0.577488,-0.651936,-0.33392,-0.360534,-0.08893,0.036676,0.329231,0.029446,0.401409,0.284188,1.609842,-1.999588,-1.795147,1.726665,-0.693386,1.786083
1.013,0.577161,-0.639904,-0.335833,-0.380294,-0.060158,-0.01166,0.290869,0.04364,0.367267,0.294929,1.4195,-2.410484,-2.249348,0.053879,-1.932114,-0.135456
1.033,0.578493,-0.622747,-0.339896,-0.402495,-0.04328,-0.046567,0.236781,0.034433,0.325454,0.284188,1.220097,-0.069992,-2.915039,-1.111328,-1.692425,-0.374134
1.054,0.585496,-0.605131,-0.342816,-0.416519,-0.017578,-0.096438,0.191898,-0.00201,0.277119,0.250046,0.547356,-1.486977,-2.389336,-2.18288,-2.812313,-2.001602
1.074,0.588827,-0.601752,-0.36125,-0.400844,-0.026785,-0.12214,0.152002,-0.026561,0.219577,0.199794,-1.050903,-1.334904,-1.364109,-0.617851,-3.149693,-2.558525
1.094,0.590377,-0.598571,-0.376464,-0.389157,-0.062077,-0.157815,0.130904,-0.033466,0.148608,0.148006,-2.096268,-2.16576,-1.269444,-0.018631,-3.489082,-2.833462
1.114,0.596402,-0.591369,-0.389935,-0.377542,-0.108878,-0.209219,0.103667,-0.031931,0.083011,0.085861,-2.324879,-2.902954,-1.152622,0.117325,-3.368229,-3.075165
1.134,0.599335,-0.586449,-0.396709,-0.373493,-0.154527,-0.272899,0.077199,-0.035,0.011276,0.037909,-2.442711,-3.249393,-1.401375,-0.4114,-3.344059,-2.080154
1.154,0.602544,-0.583074,-0.400825,-0.369195,-0.207465,-0.339263,0.044207,-0.048044,-0.048568,0.018729,-2.549461,-3.530373,-1.664227,-1.147587,-2.971436,0.183796
1.174,0.606928,-0.579556,-0.406131,-0.361679,-0.245443,-0.413684,0.008148,-0.081034,-0.099205,0.037142,-1.244267,-3.269535,-2.183887,-1.755871,-1.659191,1.276493
1.194,0.614342,-0.57396,-0.415975,-0.346581,-0.25043,-0.467006,-0.045174,-0.12093,-0.112631,0.072051,0.422478,-2.416527,-2.814327,-2.438683,0.147541,1.967361
1.214,0.620065,-0.566101,-0.432059,-0.329201,-0.23125,-0.501532,-0.103867,-0.178855,-0.098437,0.105042,1.270451,-0.862576,-3.278599,-3.048981,1.185854,1.289585
1.235,0.624079,-0.554223,-0.45911,-0.30427,-0.201711,-0.498463,-0.166011,-0.235631,-0.066214,0.111563,1.797161,0.968323,-2.458824,-2.645138,2.144609,-0.473839
1.255,0.623687,-0.542096,-0.488249,-0.28064,-0.163351,-0.456266,-0.196702,-0.284348,-0.015194,0.090464,1.779034,2.521263,-0.716549,-1.442665,2.652185,-1.467842
1.275,0.619778,-0.530933,-0.518648,-0.254928,-0.127675,-0.409848,-0.199003,-0.297391,0.040047,0.053637,1.548409,2.257404,0.75079,0.00856,3.383337,-1.984482
1.295,0.615419,-0.526573,-0.535371,-0.239495,-0.107343,-0.369186,-0.168697,-0.289335,0.08493,0.003001,0.828335,1.970383,2.164751,1.319799,1.831404,-2.688442
1.315,0.613934,-0.529449,-0.536737,-0.233842,-0.115016,-0.320083,-0.120745,-0.237165,0.121371,-0.05224,-1.131474,3.032867,2.378256,3.386358,1.888807,-2.688442
1.335,0.614259,-0.530043,-0.531263,-0.243926,-0.147238,-0.257554,-0.067808,-0.155454,0.155514,-0.09482,-1.852551,3.114443,2.757931,3.955368,1.259373,-1.685375
1.355,0.6127,-0.526607,-0.522799,-0.271967,-0.188285,-0.193491,-0.008731,-0.086404,0.186586,-0.102109,-2.25539,3.457863,2.918058,3.151705,1.743786,0.507072
1.375,0.609171,-0.523711,-0.514373,-0.300096,-0.242758,-0.12214,0.051879,-0.048044,0.230702,-0.079092,-2.725704,3.348089,3.340033,0.684322,2.301716,1.837446
1.395,0.603688,-0.524713,-0.505221,-0.324019,-0.288025,-0.060762,0.121314,-0.052647,0.281338,-0.034977,-1.591713,3.167818,3.246372,-0.738705,3.081209,2.239277
1.415,0.601503,-0.532462,-0.497575,-0.327257,-0.293011,0.002918,0.189597,-0.077582,0.346936,0.009139,0.429527,2.901945,3.245365,-1.425545,3.152712,2.458824
1.436,0.601411,-0.546648,-0.490627,-0.314271,-0.270761,0.055089,0.253276,-0.09331,0.399875,0.059008,1.371161,2.662256,3.443764,-0.182789,2.438683,2.559532
1.456,0.600996,-0.561739,-0.483874,-0.298529,-0.237387,0.098437,0.316956,-0.081034,0.428645,0.108111,1.954269,1.328863,2.457817,1.155642,0.076035,2.814329
1.476,0.599974,-0.573598,-0.475456,-0.291477,-0.189819,0.106877,0.347261,-0.053415,0.430563,0.167187,2.346029,-0.252277,0.733669,1.896864,0.272419,2.923094
1.496,0.59405,-0.578089,-0.47128,-0.301353,-0.138415,0.077339,0.349562,-0.015437,0.426726,0.224728,2.785122,-1.711559,-0.585625,1.285557,-0.521172,3.059052
1.516,0.587971,-0.574854,-0.471535,-0.318571,-0.076654,0.04128,0.321943,-0.004695,0.408314,0.283037,2.897917,-2.223164,-1.336918,0.421471,-1.137516,2.261433
1.536,0.581081,-0.566857,-0.479969,-0.332637,-0.017961,-0.003987,0.279361,-0.016203,0.369952,0.298382,3.06711,-2.330921,-2.778072,-1.171757,-2.069077,-0.297596
1.556,0.58071,-0.557248,-0.483535,-0.344158,0.034593,-0.050788,0.231026,-0.051113,0.326988,0.277667,1.875715,-2.592766,-2.210072,-1.987503,-2.420555,-1.431587
1.577,0.581828,-0.549252,-0.490311,-0.345533,0.043033,-0.104877,0.19957,-0.086788,0.26983,0.244293,-0.317738,-2.559532,-0.551384,-1.510139,-2.673336,-2.195972
1.597,0.587787,-0.543059,-0.493509,-0.340649,0.020783,-0.159733,0.194583,-0.102516,0.212672,0.197491,-1.357059,-3.176884,-0.2271,0.069992,-2.981506,-2.281574
1.617,0.598163,-0.539982,-0.485155,-0.339478,-0.012591,-0.228399,0.179622,-0.088706,0.149376,0.146472,-1.920029,-3.384346,-0.807186,1.091188,-2.812313,-2.878784
1.637,0.606222,-0.53694,-0.472239,-0.34811,-0.063227,-0.286709,0.16236,-0.069526,0.096438,0.084326,-3.002655,-1.864635,-0.368092,0.957245,-2.513206,-3.058044
1.657,0.610252,-0.535324,-0.460101,-0.359621,-0.112714,-0.359211,0.139344,-0.065306,0.037361,0.03484,-2.629025,-3.686474,-1.813274,-0.403343,-3.48304,-1.823345
1.677,0.603835,-0.532932,-0.459664,-0.374268,-0.172941,-0.420589,0.091775,-0.082952,-0.028236,0.017961,-2.890869,-2.97345,-2.838497,-1.351017,-3.47599,0.229115
1.697,0.601969,-0.53482,-0.465467,-0.367343,-0.231634,-0.483885,0.021574,-0.115943,-0.087313,0.036758,-3.176884,-2.921082,-3.537422,-1.828381,-2.346027,1.186861
1.717,0.600957,-0.540124,-0.476479,-0.346533,-0.284956,-0.531069,-0.045174,-0.161975,-0.108411,0.072051,-1.826366,-1.936142,-3.296726,-2.314808,-0.09819,2.086199
1.737,0.602317,-0.546487,-0.485187,-0.321187,-0.294546,-0.544112,-0.119211,-0.20379,-0.097286,0.102357,0.307667,0.319752,-3.30579,-2.684414,0.96228,1.364111
1.758,0.604789,-0.552444,-0.495137,-0.289612,-0.273063,-0.521095,-0.175601,-0.256345,-0.067749,0.109261,1.279514,1.814283,-2.328907,-2.14864,2.046921,-0.401329
1.778,0.605116,-0.553531,-0.503836,-0.271269,-0.240456,-0.479282,-0.192865,-0.283581,-0.017112,0.09008,1.952255,2.182878,0.156605,-0.513115,2.696499,-1.475899
1.798,0.606844,-0.555625,-0.507153,-0.25655,-0.192505,-0.438235,-0.178287,-0.275141,0.038128,0.053637,2.44976,2.391348,1.205997,0.723598,3.151705,-2.104324
1.818,0.610294,-0.561298,-0.499054,-0.251854,-0.154144,-0.386831,-0.139926,-0.248673,0.112932,0.010289,1.639048,2.69952,2.31078,1.675303,3.564615,-2.445732
1.838,0.613852,-0.570388,-0.482814,-0.25443,-0.147622,-0.336578,-0.09044,-0.206091,0.172776,-0.045718,-0.369099,2.808285,2.746853,2.58169,2.74786,-2.75491
1.858,0.618759,-0.579559,-0.46253,-0.259451,-0.167571,-0.272515,-0.030981,-0.146248,0.223029,-0.091368,-1.433601,3.18091,2.712612,2.977478,2.217121,-1.878738
1.878,0.624286,-0.589678,-0.437068,-0.267431,-0.204397,-0.21037,0.023492,-0.088706,0.262542,-0.107096,-2.016708,3.528358,2.786129,2.570612,1.904921,0.235157
1.898,0.628058,-0.598418,-0.413268,-0.276854,-0.247745,-0.1371,0.085638,-0.059936,0.309342,-0.089834,-2.492058,3.467934,2.929136,0.110275,1.897871,1.392309
1.918,0.631541,-0.608166,-0.387809,-0.284418,-0.29071,-0.073804,0.140494,-0.063388,0.350389,-0.051472,-1.495033,3.449806,2.780087,-0.734676,2.420553,2.066057
1.939,0.635427,-0.617267,-0.367509,-0.283108,-0.294546,-0.006289,0.200338,-0.086021,0.398724,-0.008891,0.450676,2.994598,3.001648,-1.023712,1.914991,2.381277
1.959,0.639059,-0.62694,-0.350441,-0.27521,-0.271145,0.048951,0.259414,-0.095228,0.417904,0.045198,1.381231,2.800228,3.157747,0.066971,0.335865,2.570612
1.979,0.640885,-0.633735,-0.337154,-0.271981,-0.237771,0.095753,0.320408,-0.082185,0.406396,0.099287,2.016708,1.264408,2.636072,0.841427,-0.878693,2.940216
1.999,0.641356,-0.638145,-0.323248,-0.277387,-0.189819,0.103424,0.353782,-0.056099,0.392969,0.163734,2.492058,-0.356007,0.684322,2.026779,-0.321766,3.146669
2.019,0.640707,-0.638262,-0.309936,-0.293352,-0.138799,0.080025,0.342658,-0.018121,0.377241,0.223961,2.777065,-1.354038,-1.216068,1.35404,-0.939117,3.101351
2.039,0.636693,-0.635384,-0.303807,-0.314025,-0.077804,0.048951,0.313119,-0.008915,0.35269,0.28227,2.920073,-1.514168,-1.99556,-0.077042,-1.600777,2.167772
2.059,0.633994,-0.633183,-0.302191,-0.325287,-0.019496,0.005986,0.25903,-0.023109,0.310493,0.299533,3.110415,-2.365162,-2.757931,-1.201969,-2.188923,-0.355
2.079,0.633306,-0.634021,-0.304917,-0.322437,0.033442,-0.04158,0.198036,-0.044975,0.262158,0.278817,1.932112,-2.797207,-3.250401,-0.909912,-2.665279,-1.420509
2.099,0.634477,-0.636625,-0.307684,-0.312215,0.043033,-0.103342,0.143179,-0.046893,0.205767,0.245443,-0.313709,-2.905975,-2.398399,0.257313,-2.665279,-2.117416
2.119,0.635835,-0.639701,-0.309538,-0.301134,0.020399,-0.15935,0.120546,-0.031931,0.152445,0.197491,-1.364109,-2.857632,-0.009567,1.038818,-3.016754,-2.518242
2.14,0.637199,-0.641742,-0.30423,-0.299314,-0.012974,-0.226482,0.121314,-0.005079,0.084545,0.146855,-2.018723,-3.220188,0.022659,1.178804,-3.246372,-2.832455
2.16,0.635909,-0.643809,-0.288647,-0.31275,-0.060158,-0.287092,0.11364,0.002977,0.024319,0.085861,-2.424583,-3.24033,-0.593681,0.213001,-3.113434,-2.853603
2.18,0.632352,-0.644152,-0.278358,-0.3282,-0.110796,-0.356142,0.094077,-0.010066,-0.043964,0.037909,-2.791164,-3.328953,-1.383247,-1.14658,-3.028839,-1.99556
2.2,0.630895,-0.643215,-0.272219,-0.337852,-0.166036,-0.41752,0.056098,-0.042673,-0.099588,0.018345,-2.992584,-3.10437,-2.133533,-2.18993,-2.709591,0.182789
2.22,0.631322,-0.641819,-0.273518,-0.338658,-0.23125,-0.484268,0.012368,-0.095994,-0.150992,0.036375,-3.14365,-3.147678,-2.564568,-2.617943,-1.946213,1.250309
2.24,0.632748,-0.639336,-0.279769,-0.335573,-0.279201,-0.531069,-0.049394,-0.147783,-0.167104,0.072434,-1.982468,-1.856579,-3.123505,-2.641109,0.054886,2.027786
2.26,0.633237,-0.636968,-0.290424,-0.330055,-0.292245,-0.543345,-0.109621,-0.207242,-0.150992,0.105042,0.307667,0.377159,-3.200047,-2.927124,1.178804,1.391302
2.28,0.631697,-0.63432,-0.308065,-0.322015,-0.270761,-0.52263,-0.16908,-0.255578,-0.12107,0.110796,1.325842,1.62797,-2.17281,-2.171803,1.972397,-0.436577
2.3,0.628278,-0.631949,-0.327401,-0.314192,-0.239305,-0.479282,-0.190179,-0.288568,-0.07427,0.090848,1.892836,2.059006,0.059921,-0.436577,2.584711,-1.447701
2.321,0.622901,-0.630125,-0.344407,-0.310355,-0.192121,-0.437852,-0.17752,-0.283581,-0.020948,0.054405,2.430624,2.313803,1.052917,0.670223,2.989563,-2.025772
2.341,0.617548,-0.63072,-0.348185,-0.315585,-0.153761,-0.387215,-0.143379,-0.25366,0.05117,0.011057,1.614878,2.632044,2.232227,1.852552,3.581736,-2.405449
2.361,0.610036,-0.633546,-0.343428,-0.329443,-0.147238,-0.336578,-0.089674,-0.209927,0.114083,-0.045334,-0.407372,2.875761,2.611902,2.600824,3.131563,-2.826412
2.381,0.605449,-0.636318,-0.332809,-0.343175,-0.167954,-0.272515,-0.037118,-0.148933,0.180064,-0.090601,-1.358067,3.213139,2.867704,3.036896,2.959351,-1.76292
2.401,0.60118,-0.640002,-0.317405,-0.358097,-0.204397,-0.21037,0.02426,-0.092542,0.235305,-0.107096,-1.985489,3.411535,3.00769,2.571619,2.890867,0.291553
2.421,0.596757,-0.644169,-0.300808,-0.372078,-0.247745,-0.137867,0.081418,-0.062621,0.296682,-0.090218,-2.474937,3.566629,3.168825,0.132435,2.807278,1.387274
2.441,0.593531,-0.649975,-0.280907,-0.38255,-0.294162,-0.075338,0.144714,-0.066073,0.345785,-0.051856,-1.815289,3.4065,2.69952,-0.714535,2.823393,2.020737
2.461,0.594282,-0.655271,-0.265685,-0.383224,-0.308739,-0.008206,0.198803,-0.087939,0.39949,-0.009275,0.140491,2.981506,2.860655,-1.125431,2.100298,2.351065
2.481,0.596707,-0.660473,-0.254917,-0.377801,-0.296464,0.047801,0.261715,-0.095611,0.42174,0.045198,1.160677,2.803249,3.008698,0.247242,0.410393,2.541405
2.502,0.597126,-0.663148,-0.247278,-0.37753,-0.263473,0.094985,0.316572,-0.079883,0.42596,0.099287,1.739758,1.40943,2.535362,1.100252,0.413414,2.950287
2.522,0.594848,-0.661957,-0.240481,-0.387476,-0.223962,0.104958,0.351097,-0.052647,0.426726,0.163734,2.232227,-0.226093,0.430534,1.91902,-0.253284,3.21616
2.542,0.589335,-0.656936,-0.236849,-0.40623,-0.170255,0.080025,0.343808,-0.005079,0.408314,0.223961,2.683405,-1.633007,-1.158665,2.410482,-1.215061,3.213139
2.562,0.580393,-0.648025,-0.239542,-0.431077,-0.116934,0.046266,0.312736,0.033666,0.380695,0.281502,2.883818,-1.973404,-1.89888,1.565531,-1.761913,2.062027
2.582,0.57311,-0.640137,-0.245791,-0.448728,-0.053254,0.002918,0.267086,0.04786,0.332743,0.297998,2.960358,-2.01973,-2.673336,0.086105,-2.661251,-0.319752
2.602,0.56422,-0.63574,-0.251959,-0.462608,0.01196,-0.041965,0.205708,0.036735,0.27827,0.279585,3.053009,-2.696499,-3.075165,-1.002563,-3.08725,-1.21909
2.622,0.562133,-0.636801,-0.256902,-0.460969,0.058761,-0.09989,0.149701,0.005278,0.211138,0.246978,1.844496,-2.746853,-2.542412,-1.782055,-3.178898,-2.01268
2.642,0.565764,-0.641743,-0.26114,-0.447082,0.071037,-0.153595,0.119778,-0.029246,0.149376,0.199794,-0.285511,-2.873745,-0.3409,-1.717602,-3.342045,-2.45681
2.662,0.573726,-0.647147,-0.259992,-0.429469,0.050322,-0.221495,0.11786,-0.04037,0.081093,0.148773,-1.420509,-3.473976,-0.180775,0.229115,-3.114441,-2.721676
2.683,0.581325,-0.651577,-0.248841,-0.419031,0.013878,-0.286325,0.110956,-0.038836,0.027388,0.085477,-1.935135,-3.343052,-0.828335,0.022659,-2.521263,-3.064087
2.703,0.582606,-0.653156,-0.238795,-0.420636,-0.029087,-0.359594,0.09446,-0.044591,-0.031305,0.03599,-2.390343,-3.496132,-1.048889,-0.535271,-3.039917,-1.994553
2.723,0.580684,-0.652122,-0.231759,-0.428754,-0.078572,-0.42174,0.060319,-0.063772,-0.088847,0.017578,-2.807278,-3.085236,-2.114395,-1.383247,-3.095306,0.219044
2.743,0.582138,-0.648348,-0.232453,-0.432117,-0.140333,-0.486187,0.015053,-0.103667,-0.143703,0.03599,-3.057037,-2.980499,-2.572624,-2.081161,-2.112381,1.360083
2.763,0.584329,-0.643687,-0.24105,-0.431417,-0.188669,-0.532603,-0.048626,-0.148166,-0.164035,0.0709,-1.90593,-1.809246,-3.228245,-2.397392,-0.119339,1.873701
2.783,0.586257,-0.640436,-0.254215,-0.426051,-0.201328,-0.544496,-0.109237,-0.20494,-0.149458,0.103891,0.410393,0.393272,-3.196018,-2.674343,1.115358,1.465828
2.803,0.586822,-0.638697,-0.272765,-0.416298,-0.183682,-0.52263,-0.168697,-0.252125,-0.120686,0.110029,1.367132,1.731701,-2.382286,-2.274525,1.750835,-0.415428
2.823,0.585641,-0.638564,-0.293682,-0.403748,-0.148391,-0.478898,-0.19133,-0.286266,-0.073887,0.090848,1.984482,2.176836,-0.023666,-0.568504,2.539391,-1.401375
2.843,0.581773,-0.639367,-0.312175,-0.394077,-0.117317,-0.437852,-0.177136,-0.280512,-0.019414,0.054405,1.200962,2.328909,1.162691,0.610802,3.023804,-2.026779
2.864,0.577479,-0.641426,-0.316191,-0.393845,-0.115399,-0.387599,-0.142995,-0.252125,0.054624,0.010673,-0.519157,2.637079,2.273518,1.862623,3.645182,-2.557518
2.884,0.57092,-0.644769,-0.311907,-0.401294,-0.136881,-0.335811,-0.088139,-0.208394,0.120988,-0.046869,-1.377205,2.911009,2.639093,2.607874,3.348089,-2.878784
2.904,0.567551,-0.647564,-0.301843,-0.409191,-0.174092,-0.270981,-0.035201,-0.147783,0.181599,-0.092519,-2.03685,3.086245,2.785122,3.015747,3.092287,-1.750835
2.924,0.564546,-0.651105,-0.286384,-0.41873,-0.21744,-0.207685,0.026561,-0.092159,0.244511,-0.106329,-2.450768,3.502174,3.028839,2.636072,2.899931,0.335865
2.944,0.561074,-0.654864,-0.270606,-0.427927,-0.274214,-0.134799,0.08372,-0.063005,0.304355,-0.08945,-2.815334,3.488075,3.062073,0.113297,2.743832,1.383245
2.964,0.55933,-0.660123,-0.253193,-0.43276,-0.316027,-0.07227,0.147015,-0.068375,0.354608,-0.049938,-1.766949,3.443764,2.73074,-0.694393,2.738796,2.094255
2.984,0.561799,-0.665631,-0.239261,-0.429035,-0.32792,-0.004754,0.199954,-0.089857,0.406396,-0.006973,0.274433,2.983521,2.868711,-1.077087,2.088213,2.266468
3.004,0.565779,-0.671602,-0.229995,-0.419462,-0.307205,0.051253,0.264401,-0.095228,0.424425,0.048267,1.408422,2.894896,3.236301,0.333851,0.091141,2.815336
