timestamp,imu_w,imu_x,imu_y,imu_z,pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6
100.008003,0.322983,-0.729814,-0.001690,-0.602537,0.103063,0.172591,0.266361,-0.021734,0.029374,0.057205,1.264408,0.395287,2.149645,-0.761868,0.314716,1.359076
100.028000,0.316577,-0.731020,0.015525,-0.604274,0.040231,0.109760,0.203529,0.041098,0.092206,0.120037,1.719616,0.529228,1.344976,-0.358021,-0.396294,1.548409
100.047997,0.311400,-0.729052,0.031299,-0.608715,-0.022601,0.046928,0.140697,0.103930,0.029374,0.182868,0.829342,0.355000,0.202930,0.745754,0.371113,1.755871
100.068001,0.303287,-0.724516,0.041951,-0.617522,0.040231,-0.015904,0.077865,0.041098,-0.033458,0.120037,0.136463,-0.246235,-0.424492,1.196934,-0.343922,2.104326
100.087997,0.293552,-0.715846,0.047186,-0.631795,0.103063,-0.078736,0.015033,0.103930,-0.096290,0.057205,0.085098,-0.641018,-0.577568,-0.535271,0.195881,0.427513
100.108002,0.281601,-0.706520,0.045943,-0.647626,0.040231,-0.141568,-0.047798,0.041098,-0.159122,-0.005627,1.124422,-0.052872,-1.359074,0.497002,-1.141544,0.002518
100.127998,0.279916,-0.707775,0.045238,-0.647036,-0.022601,-0.204400,-0.110630,-0.021734,-0.221954,-0.068459,0.330830,-0.878693,-1.815289,0.269398,-1.650127,-0.690365
100.149002,0.272122,-0.713215,0.041362,-0.644642,-0.085433,-0.267231,-0.173462,-0.084566,-0.159122,-0.131291,-0.296589,-1.111328,-1.952255,-0.121353,-1.848522,-0.606773
100.168999,0.269601,-0.714936,0.034588,-0.644194,-0.148265,-0.330063,-0.236294,-0.147397,-0.096290,-0.194123,-0.857540,-1.414467,-2.244312,-0.391258,-1.185856,-1.356052
100.189003,0.269505,-0.718239,0.023001,-0.641070,-0.085433,-0.392895,-0.173462,-0.210229,-0.033458,-0.131291,-1.265415,-1.839458,-2.516228,-0.911926,-0.381187,-1.677319
100.209000,0.271799,-0.722979,0.009320,-0.635090,-0.022601,-0.330063,-0.110630,-0.273061,0.029374,-0.068459,-0.657131,-1.868664,-1.659191,-1.257359,0.095169,-0.641018
100.228996,0.278100,-0.727776,-0.004184,-0.626885,0.040231,-0.267231,-0.047798,-0.210229,-0.033458,-0.005627,-0.098190,-1.301670,-0.586632,-1.923050,0.546349,0.065964
100.249001,0.290326,-0.730566,-0.013843,-0.617894,0.103063,-0.204400,-0.110630,-0.147397,-0.096290,-0.068459,0.187824,-1.152622,-0.035751,-1.828381,0.434563,0.505058
100.268997,0.303072,-0.732357,-0.017501,-0.609504,0.040231,-0.141568,-0.047798,-0.084566,-0.033458,-0.131291,0.728634,-0.710506,-0.411400,-0.868618,0.126392,-0.074020
100.289001,0.318969,-0.735383,-0.018965,-0.597588,-0.022601,-0.078736,0.015033,-0.021734,0.029374,-0.194123,0.698421,0.023666,-0.127399,-0.247242,-0.080063,-0.693386
100.308998,0.330161,-0.740481,-0.020203,-0.585041,-0.085433,-0.015904,0.077865,0.041098,0.092206,-0.256955,-0.119339,0.749783,0.470818,1.162691,-0.023666,-1.450722
100.329002,0.336518,-0.745692,-0.014399,-0.574885,-0.148265,0.046928,0.140697,-0.021734,0.155037,-0.319786,-0.591667,1.344976,1.016663,1.919020,0.665188,-1.285557
100.348999,0.334290,-0.746508,-0.005447,-0.575279,-0.211096,0.109760,0.203529,-0.084566,0.217869,-0.256955,-1.123413,1.502083,1.602793,1.167727,1.117373,-0.952209
100.369003,0.332049,-0.743634,0.003172,-0.580295,-0.148265,0.172591,0.266361,-0.147397,0.280701,-0.194123,-1.496040,2.019730,1.820326,0.507072,1.315771,-0.344929
