timestamp,imu_w,imu_x,imu_y,imu_z,pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6
200.022995,0.691789,-0.386026,-0.609565,0.029024,-0.019970,-0.137913,0.003602,0.092921,-0.074180,0.090423,0.590660,-1.459785,-1.108307,1.124422,-0.662167,1.671274
200.042999,0.700015,-0.366255,-0.612503,0.025982,-0.082673,-0.200745,-0.059230,0.030089,-0.137012,0.027591,-0.022659,-1.567543,-1.328861,0.974365,-1.050903,0.326801
200.063004,0.711449,-0.343396,-0.612683,0.023241,-0.019841,-0.263577,-0.122061,-0.032743,-0.199844,-0.035240,-0.876678,-1.469856,-1.621925,-0.064957,-1.074066,-0.239185
200.082993,0.717173,-0.325178,-0.615931,0.023470,-0.082673,-0.326409,-0.184893,-0.095574,-0.262676,-0.098072,0.085098,-0.865597,-1.762920,-0.036758,-1.874706,-0.731655
200.102997,0.715533,-0.314513,-0.622644,0.037533,-0.145504,-0.389241,-0.247725,-0.158406,-0.199844,-0.160904,-0.711514,-2.547447,-1.890823,-0.533257,-2.147633,-0.982422
200.123001,0.711632,-0.309487,-0.628699,0.050342,-0.082673,-0.326409,-0.184893,-0.221238,-0.137012,-0.098072,-1.061981,-2.517235,-2.056992,-0.662167,-1.567543,-1.523232
200.143005,0.706287,-0.301295,-0.637646,0.061541,-0.019841,-0.263577,-0.122061,-0.284070,-0.074180,-0.035240,-0.333851,-1.325840,-1.903915,-1.463814,-0.414421,-0.317738
200.162994,0.698137,-0.285004,-0.652388,0.075945,0.042991,-0.200745,-0.059230,-0.346902,-0.011348,0.027591,-0.061935,-0.371113,-1.186863,-2.069077,0.292561,0.091141
200.182999,0.688003,-0.266466,-0.668638,0.092580,-0.019841,-0.137913,0.003602,-0.284070,0.051483,0.054950,0.322773,0.257313,-0.498009,-2.539391,0.623894,0.645046
200.203995,0.675582,-0.247469,-0.684571,0.117093,-0.082673,-0.075081,0.066434,-0.221238,0.114315,-0.007882,-0.025681,0.527214,0.158619,-1.871685,1.184847,0.588646
200.223007,0.665162,-0.238511,-0.693305,0.141422,-0.145504,-0.012249,0.129266,-0.158406,0.051483,-0.070713,-0.281483,1.053925,0.741726,-0.854519,1.902906,0.017624
200.244003,0.655881,-0.236409,-0.696921,0.168026,-0.082673,0.050582,0.192098,-0.095574,0.114315,-0.133545,-0.623894,1.137514,1.268436,0.252277,0.195881,-0.551384
200.264008,0.650868,-0.241781,-0.694648,0.188088,-0.145504,0.113414,0.254930,-0.032743,0.177147,-0.196377,-0.042801,1.662210,2.119432,1.010620,0.743740,-0.735683
200.283997,0.651560,-0.253458,-0.689513,0.189211,-0.082673,0.176246,0.317761,-0.095574,0.239979,-0.133545,-0.573540,1.869673,2.274525,1.558479,1.096224,-1.007599
200.304001,0.657490,-0.263198,-0.681373,0.184837,-0.019841,0.239078,0.380593,-0.158406,0.177147,-0.070713,0.058914,2.583704,2.485008,1.125429,1.364111,-0.315723
200.324005,0.665816,-0.272874,-0.671482,0.177032,0.042991,0.176246,0.317761,-0.095574,0.114315,-0.007882,0.610802,2.446739,2.578669,0.092148,0.874660,0.131428
200.343994,0.671983,-0.282382,-0.662526,0.172511,0.105823,0.113414,0.254930,-0.032743,0.051483,0.054950,1.037811,1.296635,1.775005,0.207966,0.550377,0.264362
200.363998,0.676195,-0.293090,-0.653489,0.172661,0.042991,0.050582,0.192098,0.030089,0.114315,0.117782,1.481941,0.366077,0.700436,0.415428,-0.015610,0.757839
200.384003,0.681391,-0.299073,-0.645278,0.172852,-0.019841,-0.012249,0.129266,0.092921,0.051483,0.180614,0.561455,-0.277454,0.245228,0.830349,0.446648,1.496040
200.404007,0.690693,-0.301463,-0.634033,0.173396,0.042991,-0.075081,0.066434,0.155753,-0.011348,0.117782,-0.239185,-0.506065,-0.386223,1.741772,-0.024673,1.509132
200.423996,0.697823,-0.301565,-0.626212,0.173088,-0.019841,-0.137913,0.003602,0.092921,-0.074180,0.054950,0.448662,-0.875671,-1.104279,1.711559,-0.633968,0.748775
