timestamp,imu_w,imu_x,imu_y,imu_z,pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6
2.044,0.593372,-0.646145,-0.223847,-0.424616,-0.08778,-0.022784,0.222203,-0.054182,0.305122,0.205931,2.195972,-1.021698,-1.148594,-0.376152,-1.319798,0.519157
2.064,0.592812,-0.646131,-0.223757,-0.425467,-0.054405,-0.050021,0.196501,-0.056483,0.275584,0.207082,1.410437,-1.328861,-1.622932,0.08812,-1.47892,-0.20998
2.084,0.591717,-0.646859,-0.227311,-0.423997,-0.040595,-0.077257,0.17195,-0.050346,0.245278,0.195574,0.358021,-1.550423,-0.722591,0.507072,-1.624947,-0.734676
2.105,0.590443,-0.647725,-0.23195,-0.421934,-0.041746,-0.117153,0.16658,-0.036151,0.207685,0.178311,-0.205952,-1.945206,-0.133442,0.720577,-2.015701,-1.067017
2.124,0.589377,-0.646773,-0.232583,-0.424529,-0.054021,-0.158582,0.162743,-0.025794,0.166254,0.14954,-0.708492,-2.251362,-0.226093,0.437584,-2.240284,-1.458778
2.145,0.587909,-0.645063,-0.229497,-0.430798,-0.073585,-0.206918,0.14855,-0.024643,0.115234,0.118851,-1.090179,-2.280567,-0.881714,-0.186817,-2.501122,-1.734722
2.165,0.587247,-0.643421,-0.228251,-0.4348,-0.103507,-0.254102,0.124766,-0.035,0.066899,0.089697,-1.480934,-2.559532,-1.328861,-0.789059,-2.557518,-1.136509
2.185,0.589029,-0.642618,-0.232182,-0.431484,-0.134963,-0.308575,0.092159,-0.05725,0.012043,0.080106,-1.700481,-2.69952,-1.748821,-1.099243,-2.614922,-0.205952
2.205,0.591954,-0.642343,-0.239526,-0.423808,-0.176777,-0.359978,0.05725,-0.085253,-0.030538,0.082408,-2.116409,-2.792171,-2.048935,-1.364109,-1.944199,0.317738
2.225,0.595241,-0.642046,-0.247325,-0.415084,-0.207082,-0.40793,0.013902,-0.115176,-0.056623,0.095451,-1.130466,-1.927078,-2.044907,-1.789104,-0.834377,0.966309
2.245,0.598938,-0.641825,-0.257872,-0.403531,-0.220125,-0.431714,-0.027912,-0.153536,-0.063529,0.107727,-0.362049,-0.77496,-2.306751,-1.926071,0.053879,0.085098
2.265,0.601761,-0.642304,-0.269487,-0.390776,-0.219358,-0.437085,-0.068959,-0.185377,-0.058925,0.105042,0.134449,0.080063,-1.629986,-1.310734,0.37212,-0.399315
2.286,0.603625,-0.643128,-0.284445,-0.375653,-0.207082,-0.43018,-0.088522,-0.207626,-0.04243,0.093532,0.825314,0.489952,-0.50103,-0.65411,1.066011,-0.818264
2.306,0.604298,-0.643955,-0.295269,-0.364641,-0.185217,-0.413301,-0.091208,-0.208777,-0.014043,0.067831,1.307713,0.976379,0.069992,0.100204,1.595743,-1.376198
2.326,0.602139,-0.645655,-0.299171,-0.362016,-0.170639,-0.387982,-0.082001,-0.196885,0.018564,0.040211,0.321766,1.429571,0.718563,0.716549,1.766949,-1.579628
2.346,0.59865,-0.647917,-0.298462,-0.364338,-0.171023,-0.357677,-0.063587,-0.175786,0.057308,0.002618,-0.143513,1.607828,1.101259,1.215061,1.949234,-1.750835
2.366,0.59533,-0.650133,-0.294492,-0.369031,-0.182148,-0.318933,-0.039036,-0.143946,0.096054,-0.027305,-0.689358,1.91902,1.390295,1.518196,2.203022,-1.149601
2.386,0.591033,-0.652829,-0.287127,-0.376899,-0.201711,-0.277502,-0.004896,-0.122465,0.14554,-0.037663,-1.104279,2.28661,1.82234,0.917969,2.476952,-0.143513
2.406,0.58723,-0.655293,-0.277519,-0.385663,-0.229715,-0.227248,0.030397,-0.113641,0.189655,-0.034594,-1.523232,2.541405,2.007645,0.07402,2.557518,0.297596
2.426,0.584556,-0.657581,-0.26696,-0.393212,-0.251964,-0.179682,0.074513,-0.119012,0.243361,-0.020016,-0.957245,2.627008,2.208057,-0.519157,2.527306,0.796108
2.446,0.584075,-0.659373,-0.257722,-0.397069,-0.262322,-0.126359,0.116326,-0.122848,0.290545,-0.000068,-0.222065,2.597803,2.309772,-0.034744,1.869673,1.283543
2.467,0.584057,-0.661295,-0.248487,-0.399777,-0.259253,-0.074188,0.167346,-0.117861,0.314713,0.029854,0.175739,2.832457,2.620966,0.328815,1.102266,1.581644
2.487,0.582358,-0.66309,-0.239137,-0.40495,-0.245443,-0.029306,0.213764,-0.100981,0.338113,0.062077,0.838406,1.631998,2.133532,0.972351,1.038818,1.665232
2.507,0.582891,-0.66297,-0.226562,-0.411557,-0.220509,-0.00744,0.241767,-0.078349,0.350389,0.104274,1.150606,0.651089,0.872646,1.441658,0.379173,2.055984
2.527,0.582306,-0.661533,-0.217732,-0.419389,-0.192505,-0.00207,0.246755,-0.044208,0.350389,0.146087,1.536324,0.025681,-0.073013,1.755871,-0.191853,2.295673
