timestamp,pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6
0.816,-0.186751,-0.194259,-0.005279,0.010649,0.144773,-0.120138,-2.191944,2.861662,3.245365,-0.118332,2.47393,0.48391
0.836,-0.237771,-0.130579,0.061854,-0.005847,0.206918,-0.099424,-2.866695,3.113436,3.07416,-1.474892,3.230259,1.458778
0.856,-0.287257,-0.070735,0.121314,-0.044591,0.277502,-0.059912,-1.747814,3.183931,3.137606,-2.156696,3.79826,2.191944
0.876,-0.294546,-0.004371,0.187679,-0.084103,0.354608,-0.013495,0.332844,2.971436,3.211124,-1.805218,3.410528,2.684412
0.896,-0.271912,0.05087,0.252125,-0.104434,0.40793,0.044815,1.388281,2.781094,3.579721,0.139484,2.377249,2.83145
0.916,-0.237771,0.094985,0.320025,-0.095611,0.43133,0.100438,1.974411,1.256351,2.791164,0.848476,0.080063,2.937193
0.936,-0.189819,0.102657,0.362221,-0.06991,0.433632,0.166036,2.379263,-0.564476,1.76997,1.954269,0.276447,3.169832
0.956,-0.137265,0.071585,0.37066,-0.016203,0.429412,0.228948,2.763973,-1.833416,-0.442619,2.735775,-0.488945,3.255436
0.977,-0.088546,0.033991,0.347261,0.031364,0.410232,0.289176,1.708538,-2.246326,-1.403389,2.232227,-1.289585,2.284595
0.997,-0.059775,-0.013578,0.306597,0.05745,0.369569,0.307973,1.43763,-2.368183,-2.104324,0.527214,-2.237263,-0.052872
1.017,-0.029087,-0.058844,0.258263,0.051695,0.31548,0.293011,1.059967,-0.85754,-3.724743,0.516136,-2.888855,-1.168736
1.037,-0.007603,-0.108329,0.212229,0.02139,0.27827,0.255801,0.556419,-2.996613,-3.164799,-2.848568,-3.094299,-2.235249
1.057,-0.013741,-0.153595,0.165429,-0.028096,0.216891,0.203246,-0.967316,-0.596703,-1.711559,-2.275532,-3.223209,-2.45681
1.077,-0.040211,-0.191957,0.137042,-0.041905,0.14554,0.149156,-1.630993,-2.528313,-0.912933,0.273426,-3.529366,-2.889862
1.097,-0.078572,-0.249883,0.120162,-0.03922,0.085696,0.087395,-1.903915,-3.234287,-1.790112,0.139484,-2.811306,-2.825405
1.117,-0.121537,-0.322002,0.106736,-0.05303,0.025853,0.037142,-2.690456,-2.484001,-0.401329,-0.801144,-2.36919,-1.936142
1.138,-0.178311,-0.374172,0.082569,-0.073362,-0.029004,0.017194,-2.7962,-2.753902,-1.937149,-1.500069,-3.292698,0.08107
1.158,-0.220125,-0.425576,0.035,-0.10712,-0.085395,0.035224,-1.690411,-2.206043,-2.631039,-1.823345,-2.149647,1.244267
1.178,-0.228565,-0.458183,-0.020239,-0.143946,-0.109945,0.071284,0.54232,-1.098236,-3.099335,-2.094254,-0.561455,1.986496
1.198,-0.203246,-0.46739,-0.087371,-0.192281,-0.103041,0.106192,1.788097,-0.232136,-2.622978,-2.568596,1.125429,1.338934
1.218,-0.156446,-0.466239,-0.126883,-0.240233,-0.076956,0.111563,2.542412,0.16164,-1.473885,-2.433647,1.49604,-0.49398
1.238,-0.107343,-0.445524,-0.156038,-0.293555,-0.0478,0.102357,1.906935,2.01268,-2.622978,-2.669308,1.031769,-0.596703
1.258,-0.079339,-0.398339,-0.188261,-0.32808,-0.017495,0.07934,0.788052,2.400412,-0.554405,-0.919983,2.281574,-1.686382
1.278,-0.081641,-0.350388,-0.1733,-0.309667,0.049253,0.037142,-0.538292,2.193958,1.558479,2.081163,3.561592,-2.623985
1.298,-0.107343,-0.306274,-0.131104,-0.257112,0.118302,-0.024619,-1.467842,2.412497,2.593775,3.093294,3.643167,-3.017761
1.319,-0.140717,-0.251801,-0.066657,-0.18576,0.193875,-0.074872,-2.026779,2.774044,3.182924,3.578714,3.337011,-2.07814
1.339,-0.188285,-0.195793,-0.004896,-0.122081,0.25487,-0.098274,-2.43969,3.133577,3.344061,2.850584,3.161776,0.092148
1.359,-0.239305,-0.129045,0.066841,-0.082952,0.323919,-0.083695,-2.787136,3.162783,3.284641,0.747768,3.330969,1.428564
1.379,-0.288025,-0.068051,0.132822,-0.086404,0.384914,-0.047636,-1.749828,3.256443,3.599863,-0.93811,3.348089,1.878736
1.399,-0.294162,-0.003987,0.20379,-0.112491,0.444373,-0.006973,0.391258,2.988556,3.185946,-1.193913,2.225178,2.420553
1.419,-0.271145,0.048184,0.261332,-0.130137,0.472377,0.044815,1.40943,2.426596,3.070131,-0.490959,0.739712,2.576654
1.439,-0.237387,0.093067,0.319257,-0.124766,0.46739,0.096986,1.94017,1.56251,2.643122,0.796108,-0.634975,2.970428
1.459,-0.190587,0.104575,0.356851,-0.100214,0.460486,0.158746,2.175829,-0.309681,1.028748,1.727673,0.085098,3.025818
1.479,-0.141867,0.091916,0.377182,-0.041138,0.450511,0.219357,2.720669,-0.826321,-0.191853,2.565577,-1.000549,3.293705
1.5,-0.083942,0.075037,0.354549,-0.003929,0.418287,0.281119,2.790157,-0.886749,-1.949234,1.371161,-2.542412,2.276539
1.52,-0.027169,0.045882,0.29739,0.001442,0.359979,0.300684,3.058044,-1.844494,-3.047974,-0.490959,-2.656216,-0.238178
1.54,0.026537,-0.000151,0.242918,-0.021574,0.310108,0.281886,2.038864,-2.790157,-2.518242,-1.820324,-2.74786,-1.283543
1.56,0.039581,-0.062679,0.206476,-0.063388,0.251034,0.248896,-0.204945,-3.237309,-0.701443,-2.045914,-3.054016,-2.003616
1.58,0.019633,-0.129045,0.201488,-0.090241,0.19656,0.20056,-1.294621,-3.679424,0.156605,-0.533257,-2.693478,-2.421562
1.6,-0.012974,-0.211137,0.186911,-0.089473,0.145156,0.14839,-2.084183,-4.442802,-1.155643,-0.803158,-2.719662,-2.799221
1.62,-0.059008,-0.291696,0.164661,-0.100214,0.107562,0.083942,-2.330921,-3.906021,-1.050903,-0.094162,-2.039871,-3.065094
1.64,-0.108494,-0.370337,0.135124,-0.104434,0.053473,0.034456,-2.75491,-3.265507,-1.644085,-0.050858,-2.814327,-2.230213
1.661,-0.169104,-0.432865,0.099063,-0.114025,-0.008289,0.017194,-2.934174,-3.097321,-2.213093,-0.888763,-3.289677,0.136463
1.681,-0.226263,-0.496545,0.046893,-0.139727,-0.072352,0.03599,-3.055023,-2.853603,-2.850582,-1.380226,-2.424583,1.39533
1.701,-0.275366,-0.540276,-0.011034,-0.163126,-0.102657,0.072051,-1.613869,-1.823345,-3.220188,-1.085144,-0.968323,1.996567
1.721,-0.284572,-0.547948,-0.080467,-0.196501,-0.098821,0.106577,0.252277,0.357014,-3.277592,-2.040878,0.873653,1.2775
1.741,-0.260404,-0.530302,-0.135707,-0.240233,-0.076188,0.111179,1.52021,1.245274,-2.497093,-2.324879,1.129457,-0.515129
1.761,-0.228181,-0.486955,-0.182124,-0.283965,-0.050869,0.0943,1.671274,2.675348,-1.582649,-1.505104,1.085146,-1.250309
1.781,-0.187518,-0.430947,-0.196317,-0.301228,-0.023633,0.064762,2.125475,2.934172,0.099197,-0.20998,1.888807,-1.872692
1.801,-0.152993,-0.369569,-0.177904,-0.283197,0.028922,0.024482,1.476906,2.955322,1.374182,1.692425,2.768002,-2.411491
1.822,-0.148391,-0.314329,-0.137241,-0.238698,0.08608,-0.032676,-0.420464,2.934172,2.531334,2.621973,2.935179,-2.840511
1.842,-0.168721,-0.252567,-0.073946,-0.17617,0.148993,-0.079859,-1.522224,2.993591,3.267521,3.188969,2.86569,-1.966354
1.862,-0.205547,-0.194259,-0.011417,-0.120547,0.203849,-0.100958,-1.907944,3.148684,3.271549,2.603846,2.871733,0.195881
1.882,-0.248895,-0.12751,0.063388,-0.085253,0.266378,-0.084846,-2.471916,3.259464,3.597849,0.793087,2.955322,1.401373
1.902,-0.291477,-0.067283,0.131671,-0.091391,0.325837,-0.048403,-1.38929,3.181917,3.541451,-1.004578,3.373266,1.901899
1.922,-0.294546,-0.004371,0.196501,-0.117861,0.384914,-0.00774,0.395287,2.927122,3.258457,-1.297642,2.293659,2.334951
1.942,-0.270761,0.045882,0.261332,-0.135507,0.41215,0.044047,1.433599,2.305744,3.08423,-0.669216,0.823299,2.489037
1.962,-0.237004,0.091916,0.327313,-0.118628,0.400642,0.097369,1.967361,1.764935,3.03891,1.578623,-0.861568,2.864683
1.982,-0.191354,0.107644,0.376032,-0.078349,0.393737,0.161815,2.274525,0.001511,1.155642,2.621973,0.068985,3.040924
2.003,-0.142252,0.090382,0.376416,-0.025794,0.384147,0.222426,2.64715,-1.217075,-0.520164,2.111376,-0.93811,3.235294
2.023,-0.083559,0.065062,0.348411,-0.003929,0.35806,0.281502,2.718655,-1.294621,-1.797161,0.591667,-1.789104,2.192951
2.043,-0.026785,0.030155,0.304296,-0.00623,0.30704,0.299533,2.991577,-1.965347,-3.016754,-0.57354,-2.646145,-0.219044
2.063,0.026921,-0.014344,0.236396,-0.02119,0.256787,0.280736,2.016708,-2.622978,-3.303776,-0.802151,-2.604851,-1.421516
2.083,0.040732,-0.079175,0.179239,-0.028096,0.201548,0.246978,-0.222065,-3.231266,-2.510185,0.164661,-2.495079,-2.146626
2.103,0.019633,-0.14247,0.135507,-0.024259,0.158583,0.198259,-1.320805,-3.178898,-0.963287,-0.117325,-2.100296,-2.578667
2.123,-0.012974,-0.221111,0.125917,-0.034617,0.108329,0.144553,-1.952255,-3.678417,0.054886,-0.102219,-2.731747,-2.795193
2.143,-0.059392,-0.290161,0.116709,-0.041138,0.050787,0.083175,-2.304737,-3.469948,-0.932068,-0.540306,-3.177891,-2.964386
2.163,-0.107343,-0.363432,0.095611,-0.062621,-0.018263,0.035607,-2.39135,-3.516273,-1.040833,-1.166721,-3.35413,-2.14864
2.184,-0.168338,-0.426727,0.066457,-0.085638,-0.083093,0.020263,-2.845547,-3.550514,-1.351017,-0.921997,-3.378304,0.198902
2.204,-0.224728,-0.496928,0.031548,-0.108654,-0.146772,0.038677,-2.955322,-3.134586,-2.14864,-1.217075,-2.610893,1.195927
2.224,-0.273063,-0.543728,-0.023308,-0.139343,-0.172474,0.075886,-1.755871,-1.783062,-2.946259,-1.801189,-0.289539,1.956284
2.244,-0.284572,-0.549483,-0.08507,-0.186144,-0.157513,0.108878,0.149555,0.498009,-3.169834,-2.626003,1.353033,1.300663
2.264,-0.263473,-0.530302,-0.146831,-0.238315,-0.126442,0.111947,1.360083,1.384253,-2.685421,-2.628017,1.798168,-0.539299
2.284,-0.233552,-0.481584,-0.191715,-0.283965,-0.099588,0.095451,1.724651,2.827421,-1.73875,-1.312748,1.181826,-1.158665
2.304,-0.190203,-0.427495,-0.202072,-0.290102,-0.066598,0.063227,2.324881,2.701534,0.399315,0.322773,2.295673,-1.833416
2.324,-0.154527,-0.371103,-0.179821,-0.262099,-0.00522,0.020263,1.57963,2.702541,1.810253,2.031815,3.00769,-2.523277
2.345,-0.148005,-0.318549,-0.131871,-0.215298,0.058459,-0.036512,-0.466789,2.815336,2.682398,2.760952,3.369238,-2.795193
2.365,-0.168338,-0.256404,-0.076631,-0.15277,0.130196,-0.083695,-1.445686,3.000641,2.981506,3.046967,3.242344,-1.936142
2.385,-0.205164,-0.197711,-0.011034,-0.101366,0.193875,-0.103644,-1.920029,3.149691,3.137606,2.453789,3.203068,0.213001
2.405,-0.248895,-0.128661,0.051112,-0.071444,0.261007,-0.08638,-2.534355,3.372259,3.391394,0.370106,2.976471,1.351019
2.425,-0.294929,-0.068434,0.121698,-0.082185,0.322768,-0.049938,-1.772991,3.174868,3.18091,-1.191898,3.361181,1.925062
2.445,-0.309506,-0.005522,0.181923,-0.109806,0.383763,-0.008891,0.053879,2.890867,3.267521,-1.063995,2.39739,2.299702
2.465,-0.294929,0.048184,0.250591,-0.115943,0.412917,0.044815,1.100252,2.806271,3.160769,-0.051865,0.622887,2.583704
2.485,-0.26424,0.093834,0.306981,-0.101749,0.422507,0.098903,1.731701,1.499062,2.60586,1.222111,0.593681,2.887846
2.506,-0.219742,0.105343,0.343041,-0.067992,0.424042,0.163351,2.226185,-0.235157,1.002563,2.273518,-0.283497,3.199039
2.526,-0.170639,0.080408,0.339589,-0.011217,0.406396,0.223961,2.713619,-1.677319,-0.819271,2.972443,-1.183842,3.173861
2.546,-0.110029,0.044732,0.308515,0.035201,0.377626,0.281502,2.928129,-1.90593,-1.996567,1.992538,-1.917007,2.010666
2.566,-0.052487,-0.000151,0.264018,0.057066,0.32929,0.299149,3.058044,-2.271503,-2.414513,0.329823,-2.779079,-0.266376
2.586,0.013111,-0.044266,0.201105,0.048243,0.272515,0.280736,3.064089,-2.565575,-3.277592,-1.101257,-2.90799,-1.364109
2.606,0.060295,-0.101424,0.144714,0.014485,0.209987,0.247745,1.96434,-2.792171,-2.41552,-1.72163,-2.867702,-1.946213
2.626,0.069886,-0.153595,0.120546,-0.022341,0.151294,0.198642,-0.37212,-2.783108,-0.162647,-1.814281,-3.235294,-2.469902
2.646,0.04802,-0.198862,0.130137,-0.023876,0.085696,0.144937,-1.435616,-3.466927,0.644039,1.654154,-2.564568,-2.957336
2.666,0.01196,-0.267912,0.128986,-0.022341,0.032758,0.082408,-1.962326,-3.37125,-0.795101,-0.183796,-2.722683,-3.222202
2.687,-0.031005,-0.333126,0.104434,-0.038836,-0.030922,0.033306,-2.400414,-2.901947,-1.640057,-0.968323,-3.03891,-2.045914
2.707,-0.086245,-0.383762,0.063388,-0.062237,-0.090382,0.016427,-2.726711,-2.653194,-2.343006,-1.38224,-3.101349,0.162647
2.727,-0.141867,-0.443606,0.016971,-0.100981,-0.146389,0.035224,-3.026825,-2.90094,-2.70657,-1.918015,-2.08519,1.363104
2.747,-0.192888,-0.486187,-0.045557,-0.145097,-0.167104,0.071284,-1.801189,-1.55143,-3.351109,-2.472923,-0.294575,2.13051
2.767,-0.201711,-0.498463,-0.111538,-0.199187,-0.152527,0.105042,0.371113,0.116318,-3.423622,-2.815334,1.26038,1.436621
2.787,-0.180229,-0.488873,-0.172917,-0.248673,-0.118385,0.109646,1.482948,0.838406,-2.365162,-2.493065,2.10634,-0.392265
2.807,-0.148005,-0.456266,-0.190946,-0.282814,-0.0689,0.088162,1.93614,2.091234,0.29961,-0.626919,2.493065,-1.764935
2.827,-0.115016,-0.417904,-0.177904,-0.27284,-0.018263,0.051336,1.075075,1.924055,0.988464,0.991486,2.916044,-1.844494
2.847,-0.115782,-0.373789,-0.149517,-0.240617,0.052705,0.009139,-0.507072,2.233234,1.973404,1.844496,3.322912,-2.304737
2.867,-0.139566,-0.326988,-0.10003,-0.198036,0.11485,-0.046102,-1.449715,2.691463,2.621973,2.321859,3.107393,-2.867702
2.888,-0.172941,-0.268679,-0.052462,-0.148933,0.160884,-0.089067,-1.991531,2.930143,2.103319,2.431631,1.966354,-1.484962
2.908,-0.221659,-0.203466,-0.003744,-0.103283,0.208452,-0.103644,-2.517235,3.481026,2.71664,2.447746,2.809292,0.176746
2.928,-0.273448,-0.130962,0.052646,-0.071061,0.26868,-0.084079,-2.873745,3.503181,3.250401,0.650082,2.763973,1.589701
2.948,-0.316027,-0.067283,0.122081,-0.076047,0.323536,-0.041882,-1.755871,3.290684,3.275578,-0.825314,2.906981,2.225178
2.968,-0.327536,-0.003987,0.184993,-0.095994,0.376858,0.004152,0.29961,2.891874,3.395422,-0.916962,2.36315,2.270496
2.988,-0.306054,0.051253,0.256729,-0.09868,0.407546,0.055556,1.413458,2.763973,3.504189,0.324787,0.755825,2.694485
3.008,-0.26961,0.099972,0.31427,-0.079883,0.403327,0.106577,1.963333,1.69746,2.821379,1.20499,-0.627926,3.089266
3.028,-0.225879,0.104192,0.354549,-0.051113,0.396038,0.168338,2.493065,-0.477867,0.598717,2.05397,-0.270405,2.965393
3.048,-0.169489,0.079257,0.346493,-0.010833,0.382996,0.227414,2.756924,-1.534309,-1.111328,1.351019,-1.14658,3.09833
3.069,-0.113865,0.043581,0.315805,0.002209,0.354224,0.267692,2.934172,-1.887802,-1.273472,0.45974,-1.705517,1.56251
3.089,-0.049034,-0.004371,0.277443,-0.017354,0.313946,0.289559,3.058044,-2.436668,-2.687435,-1.561501,-1.983475,0.152576
3.109,0.011193,-0.053474,0.214147,-0.051113,0.269063,0.272296,3.185946,-2.662258,-3.110413,-1.959305,-2.55349,-1.43058
3.129,0.064131,-0.110247,0.157373,-0.090624,0.211138,0.240456,1.796154,-2.606865,-2.731747,-1.760906,-2.838497,-2.03685
3.149,0.073721,-0.161651,0.12515,-0.102132,0.151677,0.187901,-0.267384,-2.701534,-0.295582,0.18581,-3.231266,-2.495079
3.169,0.051473,-0.222262,0.124382,-0.084486,0.084162,0.139183,-1.465828,-3.077179,0.017624,1.316778,-2.975464,-2.729733
3.189,0.001987,-0.26983,0.115559,-0.069526,0.03621,0.075503,-1.63905,-3.497139,-0.001511,0.583611,-2.642117,-2.86166
3.209,-0.040978,-0.336962,0.100598,-0.071827,-0.025551,0.023716,-2.383293,-2.629025,-1.080109,-0.311695,-2.84454,-2.776058
3.229,-0.090464,-0.388366,0.071444,-0.08487,-0.083477,0.007988,-2.815334,-2.992584,-1.574593,-0.526207,-3.169834,0.449669
3.25,-0.149157,-0.450894,0.028862,-0.10712,-0.138717,0.027168,-2.840511,-2.910004,-2.431633,-1.434608,-2.581688,1.122408
3.27,-0.190203,-0.493476,-0.028679,-0.143179,-0.169021,0.057474,-1.598763,-1.788097,-2.828426,-2.111374,-0.355,1.678324
3.29,-0.199026,-0.511122,-0.08507,-0.193049,-0.162117,0.085477,0.284504,-0.170704,-2.970428,-2.400414,0.768917,1.252323
3.31,-0.177928,-0.498846,-0.144146,-0.23985,-0.131044,0.094683,1.504097,1.06299,-2.235249,-2.23827,1.806225,-0.229115
3.33,-0.146855,-0.466622,-0.175986,-0.273991,-0.089998,0.077038,1.489998,2.006638,-0.834377,-0.960266,2.23122,-1.518196
3.35,-0.119619,-0.424426,-0.175218,-0.27284,-0.039744,0.039445,1.018677,2.180864,0.772945,0.940125,2.897917,-2.056992
3.37,-0.120386,-0.376091,-0.1499,-0.246371,0.013194,-0.003137,-0.510094,2.466881,1.514168,1.759899,3.015747,-2.224171
3.39,-0.142252,-0.323536,-0.106936,-0.203022,0.068818,-0.057993,-1.434608,2.954315,2.247334,2.675348,2.38732,-2.755917
3.41,-0.178311,-0.257554,-0.062437,-0.138576,0.109097,-0.100958,-1.899887,3.144655,2.452782,3.171846,1.860609,-1.684368
3.431,-0.220893,-0.193491,-0.007965,-0.084103,0.154363,-0.106329,-2.4981,3.392401,2.601831,2.499107,2.192951,0.510094
3.451,-0.2769,-0.122523,0.048427,-0.056099,0.202698,-0.083311,-2.777065,3.275578,3.217167,0.648067,2.578669,1.744793
3.471,-0.319096,-0.062296,0.11786,-0.063005,0.262925,-0.040347,-1.65617,3.089266,3.243351,-1.009613,2.923094,2.23122
3.491,-0.328303,0.001384,0.17732,-0.088322,0.327372,0.003384,0.370106,2.946259,3.005676,-1.299656,3.682444,2.419546
3.511,-0.307588,0.056623,0.243685,-0.097912,0.403327,0.056706,1.463814,2.809292,3.371252,0.037766,3.513252,2.637079
3.531,-0.270761,0.101889,0.301227,-0.082569,0.455114,0.107343,1.977432,1.501076,2.631037,0.991486,2.05397,2.722683
3.551,-0.227414,0.107644,0.342274,-0.053415,0.466239,0.168338,2.343008,-0.526207,1.68638,1.687387,-0.474846,2.879789
3.571,-0.169872,0.074653,0.348411,-0.019656,0.445141,0.226647,2.781094,-1.718609,-0.574547,1.326849,-1.480934,3.073153
3.591,-0.113481,0.040129,0.315805,-0.013519,0.399875,0.281886,2.950287,-1.825359,-1.963333,0.07402,-2.512199,2.10634
3.612,-0.049418,-0.001302,0.271306,-0.02119,0.3431,0.297998,3.099337,-2.05397,-2.774044,-0.940125,-3.108398,-0.385216
3.632,0.009658,-0.047335,0.211846,-0.045743,0.280571,0.27383,3.019775,-2.539391,-2.237263,-1.963333,-2.965393,-1.362095
3.652,0.060295,-0.101808,0.190363,-0.087555,0.21996,0.241607,1.70451,-2.612907,-0.324787,-1.630993,-3.373264,-1.959305
3.672,0.068351,-0.158198,0.188062,-0.099447,0.147458,0.194807,-0.254292,-3.119476,-0.059921,0.157612,-3.204075,-2.46386
3.692,0.045718,-0.224564,0.179239,-0.080651,0.092985,0.143786,-1.466835,-3.223209,-0.791073,1.205997,-2.765987,-2.708584
3.712,0.011577,-0.287092,0.15699,-0.066841,0.033909,0.080874,-2.01973,-3.146671,-1.193913,0.481895,-2.662258,-3.048981
3.732,-0.036375,-0.348853,0.124382,-0.069142,-0.022098,0.032155,-2.467888,-2.72369,-2.100296,-0.468803,-3.165806,-2.010666
3.752,-0.088546,-0.406395,0.071061,-0.079883,-0.091533,0.017961,-2.858639,-3.045959,-2.801235,-0.91394,-3.344059,0.206959
3.772,-0.151075,-0.465856,0.01045,-0.10712,-0.142937,0.031004,-3.066101,-2.688442,-3.45887,-2.162739,-2.244312,1.222111
3.793,-0.197108,-0.502298,-0.058217,-0.150084,-0.167104,0.068982,-1.935135,-1.300663,-3.258457,-2.051956,-0.079056,2.151659
3.813,-0.208616,-0.513423,-0.121129,-0.200337,-0.157897,0.100822,0.384209,0.127399,-3.244358,-2.451775,0.707485,1.290592
3.833,-0.188285,-0.498846,-0.190946,-0.243302,-0.129511,0.106192,1.390295,1.150606,-3.251408,-2.181873,1.958298,-0.548363
3.853,-0.151458,-0.46854,-0.237363,-0.274374,-0.082326,0.085477,2.000595,1.7458,-1.547401,-0.560448,3.006683,-1.763927
3.873,-0.10811,-0.432099,-0.24657,-0.267853,-0.012125,0.04865,2.446739,2.209064,0.216022,0.369099,3.361181,-2.048935
3.893,-0.065145,-0.381845,-0.233143,-0.250591,0.050787,0.00607,1.523232,2.448753,1.256351,1.483955,3.293705,-2.462852
3.913,-0.060926,-0.331207,-0.199386,-0.210695,0.114467,-0.050322,-0.403343,2.883818,1.806225,2.59881,2.991577,-2.757931
3.933,-0.082791,-0.267912,-0.159107,-0.151235,0.16894,-0.105178,-1.375191,3.06711,2.28661,3.089266,2.733761,-3.120483
3.954,-0.116934,-0.201931,-0.113073,-0.096378,0.212288,-0.155048,-2.009659,3.692516,2.155687,2.470909,1.820326,-1.64912
3.974,-0.165652,-0.126743,-0.064738,-0.066073,0.252184,-0.166172,-2.417534,3.50721,2.688442,0.432549,2.114397,0.285511
3.994,-0.217056,-0.063447,-0.002593,-0.07413,0.301669,-0.141621,-2.684414,3.13962,3.01474,-1.122406,2.436666,1.555458
4.014,-0.265391,0.000999,0.055715,-0.097912,0.34847,-0.107479,-1.677319,2.986542,3.212132,-1.036804,2.365164,1.997574
4.034,-0.273063,0.055472,0.128219,-0.119012,0.390285,-0.062597,0.334858,2.829435,3.727764,-1.03479,1.216068,2.312796
4.054,-0.251198,0.104958,0.196501,-0.132822,0.392586,-0.015413,1.393316,1.788097,3.536415,-0.191853,-0.425499,2.52227
4.074,-0.21744,0.109946,0.262099,-0.124382,0.367267,0.044047,1.959305,-0.409386,2.665277,0.790066,-1.548409,2.830442
4.094,-0.168721,0.080408,0.294706,-0.095611,0.341182,0.101589,2.481987,-1.783062,0.723598,1.655161,-1.089172,3.061066
4.114,-0.11655,0.04128,0.286266,-0.054182,0.321234,0.168338,2.784115,-2.168781,-0.960266,2.205036,-0.91394,3.093294
4.135,-0.067831,-0.005522,0.25366,-0.015053,0.297834,0.218974,1.795147,-2.219135,-2.03685,1.310734,-1.482948,2.076128
4.155,-0.03906,-0.056158,0.216833,0.000291,0.259473,0.228565,1.366125,-2.434654,-1.489998,0.034744,-2.393364,-0.048843
4.175,-0.007603,-0.107178,0.18461,-0.015053,0.208069,0.212836,1.566538,-2.516228,-1.865643,-1.167728,-2.734768,-1.356052
4.195,0.011577,-0.157815,0.159674,-0.03922,0.145924,0.177544,0.331837,-2.670315,-0.570518,-0.968323,-2.971436,-1.824352
4.215,0.003521,-0.220727,0.151618,-0.042289,0.088382,0.132662,-0.748775,-3.204075,-0.4114,0.292561,-3.059052,-2.802242
4.235,-0.034457,-0.270598,0.135124,-0.043056,0.035443,0.073202,-1.119385,-3.556557,-0.264362,-0.073013,-2.257404,-2.755917
4.255,-0.067064,-0.343866,0.116326,-0.058402,-0.017879,0.026785,-1.832409,-3.179905,-1.517189,-0.811214,-2.875763,-2.298695
4.275,-0.109645,-0.406779,0.084103,-0.0795,-0.066214,0.006837,-2.574638,-3.110413,-1.594734,-0.990479,-1.749828,0.461754
4.295,-0.148774,-0.460101,0.043056,-0.108271,-0.089998,0.021414,-1.352024,-1.948227,-2.287617,-1.402382,-0.484917,0.901855
4.316,-0.149541,-0.473911,-0.014102,-0.14433,-0.084244,0.04865,0.506065,0.199909,-2.932159,-2.092239,0.618858,1.576609
4.336,-0.125373,-0.456649,-0.07548,-0.188062,-0.063529,0.079723,1.580637,1.103273,-3.455849,-1.709545,1.486977,1.363104
4.356,-0.092382,-0.427111,-0.141078,-0.209544,-0.025167,0.090464,1.91902,1.796154,-2.866695,-0.576561,1.985489,-0.388237
4.376,-0.062077,-0.374557,-0.180205,-0.202256,0.015495,0.073585,0.736691,2.84152,-1.103271,0.826321,2.271503,-1.215061
4.396,-0.047884,-0.318549,-0.180589,-0.178089,0.069968,0.037525,0.834377,2.991577,0.594688,1.525246,2.737789,-2.127491
4.416,-0.039444,-0.256787,-0.158723,-0.14011,0.112549,-0.004288,-0.085098,2.922087,1.879744,2.100298,1.805218,-2.318836
4.436,-0.05287,-0.199629,-0.113073,-0.094077,0.129812,-0.056075,-1.131474,3.052002,2.321859,2.459831,0.262348,-2.59478
4.456,-0.085093,-0.136334,-0.062052,-0.049195,0.131347,-0.09482,-1.720623,2.907988,3.022797,1.904921,0.016617,-1.558479
4.476,-0.124222,-0.074955,0.002778,-0.028096,0.132881,-0.101342,-2.250355,3.360174,3.137606,0.449669,0.16164,0.5252
4.497,-0.173324,-0.004754,0.064156,-0.031165,0.140553,-0.075639,-2.359119,3.16379,3.347082,-0.703457,0.505058,1.881758
4.517,-0.209384,0.055857,0.133206,-0.054565,0.15935,-0.030757,-1.407417,3.244358,3.087252,-1.573586,1.279514,2.377249
4.537,-0.215522,0.111096,0.18883,-0.087172,0.190039,0.017194,0.327808,1.980453,2.792171,-1.338932,2.034836,2.636072
4.557,-0.194807,0.118769,0.243685,-0.098297,0.234921,0.072818,1.362097,-0.437584,2.765987,0.036758,2.297688,2.750881
4.577,-0.158364,0.093834,0.294322,-0.087555,0.271364,0.123838,1.920027,-1.664227,2.59881,0.96933,1.84651,2.701534
4.597,-0.113481,0.058158,0.33652,-0.072595,0.292847,0.184449,2.599817,-0.27544,1.314764,0.432549,0.142506,3.009705
4.617,-0.073201,0.058158,0.335369,-0.076431,0.28901,0.227797,1.365118,-0.099197,-0.559441,-0.628933,-0.707485,1.418493
4.637,-0.049802,0.042814,0.305063,-0.08487,0.256404,0.235853,1.246281,-1.162693,-1.931107,-0.065964,-2.249348,-0.356007
4.657,-0.040595,0.002918,0.25366,-0.088322,0.201931,0.217056,-0.151569,-2.107346,-3.097321,-0.509087,-2.874752,-1.531288
4.678,-0.039828,-0.039279,0.193049,-0.086021,0.139786,0.179846,0.097183,-2.313801,-2.482994,0.327808,-2.903961,-2.075119
4.698,-0.046349,-0.096821,0.153536,-0.068375,0.075723,0.136497,-0.504051,-3.153721,-1.766949,1.278507,-2.90094,-2.482994
4.718,-0.067447,-0.163953,0.119778,-0.048811,0.016647,0.079723,-1.336918,-3.657269,-1.573586,0.883728,-3.25745,-2.821377
4.738,-0.103891,-0.243745,0.092542,-0.040755,-0.042813,0.034073,-1.949234,-3.836529,-1.460793,-0.147541,-3.078186,-1.906937
4.758,-0.144553,-0.315864,0.054948,-0.053415,-0.097286,0.020263,-2.323872,-3.7187,-1.932114,-0.985443,-1.909958,0.242207
