time,tensor_0,tensor_1,tensor_2,tensor_3,tensor_4,tensor_5,tensor_6,tensor_7,tensor_8,tensor_9,tensor_10,tensor_11,tensor_12,tensor_13,tensor_14,tensor_15,tensor_16,tensor_17,tensor_18,tensor_19,tensor_20,tensor_21,tensor_22
1.38,0.563337743282318,-0.684171617031097,-0.353095769882202,-0.299805134534836,-0.23237045109272,-0.0439410209655762,0.18368136882782,-0.114966630935669,0.256277620792389,0.0261197686195374,0.530486047267914,2.27278232574463,2.45887541770935,0.412835985422134,1.0994485616684,1.61634719371796,1,1,1,1,-1,1,1
1.4,0.576070785522461,-0.668440759181976,-0.367431640625,-0.293808430433273,-0.209974080324173,-0.0180279016494751,0.218599319458008,-0.0960997343063355,0.268017172813416,0.0600724518299103,0.907339572906494,1.4276362657547,1.52462160587311,1.01158380508423,0.474590420722961,1.79836595058441,1,-1,-1,1,-1,1,1
1.42,0.592380166053772,-0.646259367465973,-0.384454280138016,-0.289187431335449,-0.180704697966576,-0.0060989260673523,0.233375310897827,-0.0691144466400147,0.277175903320312,0.101037949323654,1.2129932641983,0.754902720451355,0.605893433094025,1.27039659023285,0.527788758277893,2.37921643257141,1,-1,-1,1,1,1,1
1.44,0.612184822559357,-0.620227217674255,-0.400810927152634,-0.282663285732269,-0.147235676646233,-0.00546938180923462,0.236587882041931,-0.047903299331665,0.28446364402771,0.15935455262661,1.44870245456696,0.178586512804031,0.11554940789938,0.81132310628891,0.416526913642883,2.9183874130249,1,-1,-1,-1,-1,1,1
1.46,0.634834825992584,-0.590996265411377,-0.41460719704628,-0.275334358215332,-0.108113214373589,-0.0173633098602295,0.228651523590088,-0.0369601249694824,0.288025736808777,0.234618559479713,1.59731376171112,-0.262387931346893,-0.420605778694153,0.469140470027924,0.343520104885101,3.49059009552002,1,-1,-1,-1,-1,-1,1
1.48,0.658366918563843,-0.558744370937347,-0.427316874265671,-0.267876833677292,-0.0649296641349793,-0.0389109253883362,0.211998343467712,-0.0429133176803589,0.282180368900299,0.304429441690445,1.87231004238129,-0.96299421787262,-0.868568181991577,-0.253576099872589,-0.384636044502258,3.9457802772522,1,-1,-1,-1,-1,-1,1
1.5,0.672369599342346,-0.549379765987396,-0.427588164806366,-0.251533955335617,-0.0501672327518463,-0.0413004159927368,0.205389976501465,-0.067706823348999,0.265763282775879,0.287679433822632,0.826157093048096,-0.499351501464844,-0.203769072890282,-0.87292218208313,-0.874308884143829,-0.987833976745606,-1,-1,1,-1,-1,-1,1
1.52,0.687362313270569,-0.54398250579834,-0.416008740663528,-0.241976827383041,-0.0461445748806,-0.0621395111083984,0.21222996711731,-0.0749078989028931,0.239408254623413,0.258467435836792,0.311008721590042,-1.14560639858246,0.427211552858353,-0.2508405148983,-1.21712601184845,-1.32659804821014,-1,-1,1,1,-1,-1,1
1.54,0.698957860469818,-0.54103809595108,-0.400959670543671,-0.240763232111931,-0.0466395318508148,-0.0997060537338257,0.211925864219666,-0.0705606937408447,0.207226037979126,0.223170235753059,-0.215531408786774,-1.78468346595764,-0.200100585818291,0.214229062199593,-1.49223506450653,-1.60271739959717,-1,-1,-1,1,-1,-1,1
1.56,0.705307185649872,-0.541312754154205,-0.385256886482239,-0.247182309627533,-0.0572834014892578,-0.145416736602783,0.200077414512634,-0.0569562911987305,0.169830024242401,0.182889088988304,-0.650267899036408,-1.98443746566772,-0.641198635101318,0.701620936393738,-1.7387672662735,-1.82946670055389,-1,-1,-1,1,-1,-1,1
1.58,0.70765084028244,-0.543765783309937,-0.371308982372284,-0.256278157234192,-0.0781392008066177,-0.190516412258148,0.179720163345337,-0.0543140172958374,0.127240717411041,0.138626903295517,-1.03453803062439,-1.90569460391998,-1.0410418510437,0.141374424099922,-1.96929705142975,-2.01439666748047,-1,-1,-1,-1,-1,-1,1
1.6,0.705507576465607,-0.548607170581818,-0.358755111694336,-0.269413828849792,-0.104742988944054,-0.239988625049591,0.152002811431885,-0.0632435083389282,0.08087158203125,0.113608852028847,-1.0111403465271,-2.66850733757019,-1.2615339756012,-0.368227005004883,-2.14771056175232,-1.13545763492584,-1,-1,-1,-1,-1,1,1
1.62,0.697371602058411,-0.555357873439789,-0.349065035581589,-0.288797318935394,-0.13759046792984,-0.29330313205719,0.116982817649841,-0.0828565359115601,0.0317790508270264,0.10442228615284,-1.38701844215393,-2.60927510261536,-1.65968060493469,-0.933191776275635,-2.25070571899414,-0.418054521083832,-1,-1,-1,-1,-1,1,1
