time,tensor_0,tensor_1,tensor_2,tensor_3,tensor_4,tensor_5,tensor_6,tensor_7,tensor_8,tensor_9,tensor_10,tensor_11,tensor_12,tensor_13,tensor_14,tensor_15,tensor_16,tensor_17,tensor_18,tensor_19,tensor_20,tensor_21,tensor_22
5.26,0.6759517192840576,-0.46160653233528137,-0.5516142845153809,-0.16040658950805664,0.017872005701065063,0.07541036605834961,0.1755506992340088,-0.016829967498779297,-0.0031476616859436035,-0.04068785905838013,0.39581406116485596,0.019448518753051758,-0.029251709580421448,1.010993242263794,0.9310312271118164,1.328829050064087,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
5.28,0.6896965503692627,-0.4391663074493408,-0.5561310052871704,-0.14889495074748993,0.01737263798713684,0.05795997381210327,0.164628267288208,0.008838176727294922,0.007493317127227783,-0.005645841360092163,-0.20149078965187073,-0.5002294778823853,-0.6091743111610413,1.34757399559021,0.6831759810447693,2.1516761779785156,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
5.3,0.700492799282074,-0.42610323429107666,-0.5566306114196777,-0.13382107019424438,0.027408748865127563,0.04368239641189575,0.14546561241149902,0.018440723419189453,0.019610106945037842,0.025806456804275513,0.34512823820114136,-0.5500839352607727,-0.6973409056663513,0.6222814917564392,0.3859444856643677,0.4169852137565613,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
5.32,0.7074155807495117,-0.4245518743991852,-0.5511896014213562,-0.12453430891036987,0.024341434240341187,0.02277982234954834,0.12511217594146729,0.018764495849609375,0.01573038101196289,0.021999746561050415,-0.24177667498588562,-0.8855115175247192,-1.105758547782898,-0.0021778354421257973,-0.20935353636741638,-0.17341269552707672,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
5.34,0.712009072303772,-0.4256991147994995,-0.5454305410385132,-0.1197027936577797,0.010995715856552124,-0.0071790218353271484,0.09716248512268066,0.007447004318237305,0.0012664794921875,0.007541567087173462,-0.7209025621414185,-1.2980997562408447,-1.4929723739624023,-0.5588744282722473,-0.6871454119682312,-0.6580167412757874,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
5.36,0.713819146156311,-0.42916303873062134,-0.5402822494506836,-0.11990182846784592,-0.009904563426971436,-0.043787479400634766,0.06381916999816895,-0.012750625610351562,-0.021962225437164307,-0.015647411346435547,-0.8672842979431152,-2.046705722808838,-1.688828945159912,-1.0510333776474,-1.0563920736312866,-1.056524395942688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
5.38,0.7109580039978027,-0.43463465571403503,-0.5382760167121887,-0.12605620920658112,-0.03720206022262573,-0.08627259731292725,0.02472829818725586,-0.04135584831237793,-0.05207902193069458,-0.0460394024848938,-0.9739618301391602,-1.9498817920684814,-1.8699750900268555,-1.368188738822937,-1.3986083269119263,-1.392248511314392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
5.4,0.7024101614952087,-0.4437805712223053,-0.53746497631073,-0.14425703883171082,-0.05196869373321533,-0.1325494647026062,-0.018906593322753906,-0.07481229305267334,-0.06614959239959717,-0.05962967872619629,-0.7822587490081787,-2.180979013442993,-2.1576898097991943,-1.6264737844467163,-0.6222707033157349,-0.6167336106300354,1.0,-1.0,-1.0,-1.0,0.9999999403953552,1.0,1.0
5.42,0.6911783814430237,-0.4557343125343323,-0.5350257158279419,-0.16830384731292725,-0.06385217607021332,-0.15593892335891724,-0.05061912536621094,-0.11712133884429932,-0.06556963920593262,-0.05940508842468262,-0.9452933669090271,-1.0566585063934326,-1.7517096996307373,-2.0372705459594727,0.04098247364163399,0.014426140114665031,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
5.44,0.6787630915641785,-0.46910250186920166,-0.5328680276870728,-0.18781699240207672,-0.06538544595241547,-0.168540358543396,-0.07190942764282227,-0.14757859706878662,-0.07480967044830322,-0.04797482490539551,-0.47137635946273804,-0.33695173263549805,-1.0041207075119019,-1.1912897825241089,-0.47123807668685913,0.5276393294334412,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
5.46,0.6656104326248169,-0.4843156337738037,-0.5313115119934082,-0.2002720981836319,-0.059292107820510864,-0.16454553604125977,-0.07930970191955566,-0.15871679782867432,-0.07203936576843262,-0.049818217754364014,-0.0653533786535263,0.3185277581214905,-0.3243297338485718,-0.3951379060745239,0.11835457384586334,-0.07900888472795486,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
5.48,0.6524155139923096,-0.5008177757263184,-0.5313766598701477,-0.2029143124818802,-0.04330131411552429,-0.14929407835006714,-0.07404398918151855,-0.1560584306716919,-0.05858546495437622,-0.06264567375183105,0.752558708190918,0.6689558029174805,0.2733710706233978,0.17230987548828125,0.6065897941589355,-0.5799980163574219,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
5.5,0.6447873711585999,-0.5156524181365967,-0.52500319480896,-0.20669612288475037,-0.026682525873184204,-0.13426870107650757,-0.05590081214904785,-0.13893353939056396,-0.05658632516860962,-0.11754459142684937,0.8581098914146423,0.9492908120155334,0.9565403461456299,0.8884798884391785,-0.05494927614927292,-2.8746657371520996,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
5.52,0.6397184133529663,-0.527011513710022,-0.5172403454780579,-0.21326430141925812,-0.02150753140449524,-0.10936862230300903,-0.030240297317504883,-0.1149144172668457,-0.057527244091033936,-0.17255663871765137,0.393392413854599,1.1355986595153809,1.1041479110717773,1.062394618988037,-0.21547190845012665,-2.3779048919677734,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
5.54,0.6368894577026367,-0.5325015783309937,-0.5144500136375427,-0.2148372232913971,-0.028528839349746704,-0.07612878084182739,-0.0011317729949951172,-0.08824658393859863,-0.05413007736206055,-0.19446393847465515,-0.3172513246536255,1.5645568370819092,1.2192392349243164,1.4066473245620728,0.6275242567062378,0.09191405773162842,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.56,0.6360893845558167,-0.5314862728118896,-0.5200626850128174,-0.20602762699127197,-0.04641786217689514,-0.03600192070007324,0.03429090976715088,-0.07559096813201904,-0.03761148452758789,-0.17477142810821533,-0.8735813498497009,1.8678863048553467,1.5889503955841064,0.7121190428733826,1.4463781118392944,1.733360767364502,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
