time,tensor_0,tensor_1,tensor_2,tensor_3,tensor_4,tensor_5,tensor_6,tensor_7,tensor_8,tensor_9,tensor_10,tensor_11,tensor_12,tensor_13,tensor_14,tensor_15,tensor_16,tensor_17,tensor_18,tensor_19,tensor_20,tensor_21,tensor_22
13.02,0.5661144256591797,-0.6383066773414612,-0.30729377269744873,-0.42148491740226746,-0.09925386309623718,-0.22526246309280396,-0.01905989646911621,-0.08569943904876709,-0.005903363227844238,0.011870145797729492,-0.1822931170463562,-1.4019286632537842,-0.8712865114212036,-1.6970536708831787,1.3625266551971436,-0.1240072101354599,1.0,1.0,-0.9999998807907104,-1.0,1.0,1.0,1.0
13.04,0.5465672612190247,-0.6475905179977417,-0.3074367344379425,-0.4328663945198059,-0.09430307149887085,-0.24344384670257568,-0.04927396774291992,-0.10940563678741455,0.00865626335144043,0.020904213190078735,0.13634741306304932,-0.693359911441803,-1.4632995128631592,-0.9667287468910217,0.6057950854301453,0.41543182730674744,1.0,1.0,-1.0,1.0,-0.992266833782196,0.9999807476997375,1.0
13.06,0.5268126726150513,-0.6599790453910828,-0.3063746392726898,-0.4393523931503296,-0.0895182341337204,-0.2440088391304016,-0.06404304504394531,-0.1131669282913208,0.025095880031585693,0.012038201093673706,1.0979384183883667,-0.646651566028595,0.39282041788101196,0.7926238775253296,-0.40103834867477417,2.4056477546691895,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
13.08,0.5198078155517578,-0.668518602848053,-0.30299678444862366,-0.4371219575405121,-0.08428405225276947,-0.23372900485992432,-0.06814169883728027,-0.10042190551757812,0.025235414505004883,-0.016307055950164795,0.12055498361587524,0.7169514298439026,-0.24939963221549988,0.6096657514572144,0.26104122400283813,-1.445751428604126,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
13.1,0.5121060609817505,-0.6758902072906494,-0.2987537980079651,-0.4377964735031128,-0.09334731101989746,-0.21097034215927124,-0.06309342384338379,-0.07835078239440918,0.03705286979675293,-0.06430169939994812,-0.36798030138015747,1.2052018642425537,0.29794439673423767,0.9882119297981262,0.7104708552360535,-2.410609722137451,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
13.12,0.5072752237319946,-0.6811375617980957,-0.29583409428596497,-0.4372707009315491,-0.11111472547054291,-0.18122243881225586,-0.048772335052490234,-0.05555093288421631,0.054387688636779785,-0.10830157995223999,-0.7979074716567993,1.4623305797576904,0.6828950643539429,1.1145137548446655,0.9605187773704529,-2.038846969604492,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.14,0.5084484815597534,-0.6843858361244202,-0.29595303535461426,-0.4307061433792114,-0.13717761635780334,-0.14442914724349976,-0.02538585662841797,-0.04561936855316162,0.07366985082626343,-0.11856827139854431,-1.2893328666687012,1.7802962064743042,1.1652257442474365,0.6159833669662476,1.845513105392456,0.9182862043380737,-1.0,1.0,1.0,-1.0,0.999998152256012,1.0,1.0
13.16,0.5150195360183716,-0.686612069606781,-0.3001505434513092,-0.41620689630508423,-0.16956497728824615,-0.10355973243713379,0.0053441524505615234,-0.049869537353515625,0.1016613245010376,-0.10121381282806396,-1.4668748378753662,1.8751713037490845,1.3789688348770142,-0.14882712066173553,1.682889699935913,0.9252223372459412,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
13.18,0.5252385139465332,-0.687430739402771,-0.3080346882343292,-0.39582565426826477,-0.20755422115325928,-0.05923187732696533,0.04185903072357178,-0.06315886974334717,0.1374775767326355,-0.06547349691390991,-1.7089515924453735,1.9838370084762573,1.704704761505127,-0.5442291498184204,2.100358009338379,1.8592915534973145,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
13.2,0.536493182182312,-0.6843477487564087,-0.3171335756778717,-0.3785094618797302,-0.2260470688343048,-0.015843629837036133,0.08481001853942871,-0.06814908981323242,0.17063653469085693,-0.03162166476249695,-0.8185411691665649,2.022146701812744,2.0490105152130127,-0.017497096210718155,1.593043565750122,1.6618552207946777,1.0,1.0,1.0,1.0,-0.9999852180480957,1.0,1.0
13.22,0.5494629740715027,-0.6762034296989441,-0.32769936323165894,-0.36531126499176025,-0.23040485382080078,0.010234713554382324,0.13019049167633057,-0.0595625638961792,0.20235472917556763,0.005011498928070068,-0.09740700572729111,1.1426565647125244,2.141853094100952,0.5138179659843445,1.505523681640625,1.6349403858184814,1.0,-1.0,1.0,1.0,1.0,1.0,1.0
13.24,0.5646272897720337,-0.6635024547576904,-0.3385942876338959,-0.355407178401947,-0.2219069004058838,0.0182226300239563,0.181396484375,-0.04333901405334473,0.2252829670906067,0.058432549238204956,0.5792421698570251,0.09327960014343262,2.354808807373047,0.6076537370681763,0.48614221811294556,2.6754584312438965,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
13.26,0.5830117464065552,-0.6431671380996704,-0.35558560490608215,-0.34639886021614075,-0.20112267136573792,0.011274099349975586,0.21265077590942383,-0.01976752281188965,0.246687114238739,0.11130684614181519,0.9025806188583374,-0.2698051333427429,1.3561413288116455,1.1557621955871582,0.9863529801368713,2.664030075073242,1.0,-1.0,-1.0,0.9392663240432739,1.0,1.0,1.0
13.28,0.6047773361206055,-0.6182006001472473,-0.3746560215950012,-0.3342231512069702,-0.17401838302612305,-0.004940211772918701,0.23066329956054688,-0.0038080215454101562,0.2650614380836487,0.1798747032880783,1.1918081045150757,-0.7167890071868896,0.7300165295600891,0.7517525553703308,0.9209755063056946,3.420203447341919,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
13.3,0.6285040378570557,-0.5893874764442444,-0.39207643270492554,-0.3223055899143219,-0.14057333767414093,-0.03004598617553711,0.23476457595825195,0.006974220275878906,0.2793455719947815,0.2564283609390259,1.3233155012130737,-0.8397310376167297,0.11343400180339813,0.5693519115447998,0.927855908870697,3.367626667022705,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
13.32,0.6490541696548462,-0.5702381134033203,-0.4016385078430176,-0.30371618270874023,-0.11020161211490631,-0.04316490888595581,0.22288024425506592,-0.004019737243652344,0.2881682515144348,0.2849976420402527,1.2941557168960571,-0.3603200316429138,-0.5220949649810791,-0.2809678614139557,0.15254095196723938,-0.9594218134880066,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
13.34,0.6670648455619812,-0.561430811882019,-0.399309903383255,-0.2834986448287964,-0.071409672498703,-0.0633242130279541,0.20577216148376465,-0.02129828929901123,0.28041255474090576,0.2563665211200714,1.8260220289230347,-1.2687700986862183,-0.879632294178009,-0.8978240489959717,-0.35310620069503784,-1.3059792518615723,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
13.36,0.6833013892173767,-0.5564517974853516,-0.38776516914367676,-0.2703678011894226,-0.047849804162979126,-0.09503865242004395,0.2033597230911255,-0.02654850482940674,0.26319801807403564,0.2214536964893341,1.0830758810043335,-1.7240279912948608,-0.08784063160419464,-0.1968449205160141,-0.7966393828392029,-1.5841301679611206,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
13.38,0.6962180137634277,-0.5560631155967712,-0.36902573704719543,-0.264375239610672,-0.03966185450553894,-0.1346718668937683,0.2099146842956543,-0.02035057544708252,0.2380521297454834,0.18150115013122559,0.43187645077705383,-1.9155551195144653,0.34192511439323425,0.35281291604042053,-1.1684008836746216,-1.8154804706573486,-1.0,-1.0,0.7148076891899109,1.0,-1.0,-1.0,1.0
13.4,0.7028976082801819,-0.5586374402046204,-0.3489047884941101,-0.2685602903366089,-0.040850937366485596,-0.18328577280044556,0.2070533037185669,-0.003832578659057617,0.20634961128234863,0.13742347061634064,-0.2232377827167511,-2.3571248054504395,-0.30095425248146057,0.7738189697265625,-1.470111608505249,-2.000572681427002,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
13.42,0.704115092754364,-0.562798798084259,-0.3309575617313385,-0.27918893098831177,-0.052038371562957764,-0.23548179864883423,0.19432294368743896,-0.00027871131896972656,0.16873127222061157,0.11263220012187958,-0.6809493899345398,-2.416431188583374,-0.7616695165634155,0.11163222789764404,-1.718986988067627,-1.1254323720932007,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
13.44,0.6996273398399353,-0.568469762802124,-0.3144090473651886,-0.2975073754787445,-0.07216756045818329,-0.28994685411453247,0.17214417457580566,-0.008827686309814453,0.12656408548355103,0.10362827777862549,-1.0017637014389038,-2.395850658416748,-1.102350115776062,-0.3811091482639313,-1.936017632484436,-0.4086654484272003,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
13.46,0.6885161995887756,-0.5754081010818481,-0.29886698722839355,-0.32485297322273254,-0.09943914413452148,-0.3461318910121918,0.1426771879196167,-0.02733445167541504,0.08080130815505981,0.10756972432136536,-1.4264962673187256,-2.53078293800354,-1.5172736644744873,-0.8647140264511108,-2.1022164821624756,0.18156221508979797,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
13.48,0.6709682941436768,-0.583601176738739,-0.2897149920463562,-0.35394397377967834,-0.11700646579265594,-0.3834615647792816,0.10378026962280273,-0.05684804916381836,0.05532342195510864,0.1221136748790741,-1.1225080490112305,-1.4988409280776978,-1.9612239599227905,-1.4199374914169312,-1.1503188610076904,0.6616448760032654,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
13.5,0.6490517258644104,-0.5935642719268799,-0.28869229555130005,-0.37824568152427673,-0.1266445368528366,-0.3986806869506836,0.05736422538757324,-0.09334945678710938,0.04594433307647705,0.12276473641395569,-0.6319876313209534,-0.6215471625328064,-2.2274930477142334,-1.7258414030075073,-0.4209035634994507,0.02748211845755577,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
13.52,0.6259726285934448,-0.6045239567756653,-0.29448986053466797,-0.3949490487575531,-0.12710238993167877,-0.3970697820186615,0.006588935852050781,-0.13454115390777588,0.04951983690261841,0.11198222637176514,-0.2657378315925598,0.25978031754493713,-2.4398372173309326,-1.8636784553527832,0.1445286124944687,-0.49040883779525757,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
13.54,0.6016705632209778,-0.6169926524162292,-0.30240824818611145,-0.4072614014148712,-0.12000557780265808,-0.38474151492118835,-0.04140305519104004,-0.1593252420425415,0.06408143043518066,0.09177301824092865,0.1795591115951538,0.6527233719825745,-2.2443883419036865,-1.0754040479660034,0.6427878141403198,-0.9166492223739624,1.0,1.0,-0.31732529401779175,1.0,1.0,-1.0,1.0
13.56,0.578325629234314,-0.6319804787635803,-0.3084612190723419,-0.4135115146636963,-0.10592421889305115,-0.3610760569572449,-0.07066059112548828,-0.16786503791809082,0.08706891536712646,0.06389239430427551,0.23451413214206696,1.305309772491455,-1.3953728675842285,-0.24182437360286713,1.016829252243042,-1.2617409229278564,0.9415529370307922,1.0,1.0,1.0,1.0,-1.0,1.0
13.58,0.5579728484153748,-0.648277997970581,-0.31159937381744385,-0.41389331221580505,-0.10480092465877533,-0.3318480849266052,-0.0833289623260498,-0.16346383094787598,0.11716485023498535,0.029726386070251465,-0.5883406400680542,1.599076747894287,-0.7213163375854492,0.2592540681362152,1.3680051565170288,-1.5499296188354492,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
13.6,0.5512251257896423,-0.6604090929031372,-0.30875149369239807,-0.40581151843070984,-0.10582861304283142,-0.31231701374053955,-0.07886433601379395,-0.1582655906677246,0.11847716569900513,0.017704665660858154,0.11176085472106934,1.5410635471343994,0.11200366914272308,0.8726426362991333,0.2363240122795105,-0.47085464000701904,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
13.62,0.5478296279907227,-0.6685087084770203,-0.30246177315711975,-0.4018651247024536,-0.11106902360916138,-0.2784584164619446,-0.06263113021850586,-0.14907824993133545,0.10551702976226807,0.006634414196014404,-0.16730260848999023,1.5648689270019531,0.7441803812980652,0.6208800077438354,-0.6492371559143066,-0.8149764537811279,-1.0,1.0,1.0,-1.0,-0.9994257688522339,-1.0,1.0
13.64,0.5447413921356201,-0.6745645999908447,-0.29478350281715393,-0.40164926648139954,-0.1262015700340271,-0.23805969953536987,-0.04097580909729004,-0.1320725679397583,0.09237462282180786,-0.01752820611000061,-0.6491202116012573,1.896992802619934,1.009537696838379,0.9661783576011658,-0.47568976879119873,-1.1460604667663574,-1.0,1.0,1.0,1.0,1.0,0.9999999403953552,1.0
13.66,0.5432815551757812,-0.6779292821884155,-0.2898009717464447,-0.40158724784851074,-0.14989858865737915,-0.19191521406173706,-0.014884471893310547,-0.11030352115631104,0.08333474397659302,-0.0413396954536438,-1.1092606782913208,2.2174599170684814,1.1406222581863403,1.243194341659546,0.15302830934524536,-0.4229835867881775,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.68,0.5462076663970947,-0.6800355911254883,-0.2902381122112274,-0.3936629593372345,-0.18111756443977356,-0.14147132635116577,0.01862192153930664,-0.1021583080291748,0.08687722682952881,-0.024308443069458008,-1.3620561361312866,2.236042022705078,1.447546124458313,0.4057351350784302,0.44818735122680664,0.8512728214263916,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
13.7,0.551451563835144,-0.680433988571167,-0.2964399456977844,-0.38083335757255554,-0.21838027238845825,-0.0890687108039856,0.05585145950317383,-0.09826326370239258,0.10018706321716309,0.0004271566867828369,-1.7559384107589722,2.6821091175079346,1.744083046913147,0.4494633674621582,1.2543511390686035,0.07968321442604065,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
13.72,0.5572781562805176,-0.6800466179847717,-0.30779561400413513,-0.3636474609375,-0.23914071917533875,-0.03194403648376465,0.10012328624725342,-0.10011863708496094,0.1389552354812622,0.02093169093132019,-0.9480919241905212,2.515310525894165,2.313235282897949,-0.3529318869113922,2.315211057662964,0.9255695343017578,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
13.74,0.5644148588180542,-0.6776857972145081,-0.318842351436615,-0.3471560478210449,-0.24216915667057037,-0.0020564794540405273,0.14876270294189453,-0.10444414615631104,0.1789240837097168,0.04263889789581299,-0.05389893800020218,1.3202224969863892,2.310213327407837,-0.36775946617126465,2.053565740585327,1.7041194438934326,1.0,-0.9999863505363464,1.0,1.0,1.0,1.0,1.0
13.76,0.57374107837677,-0.6699985861778259,-0.3311529755592346,-0.33505314588546753,-0.23228508234024048,0.008137822151184082,0.20078444480895996,-0.10138547420501709,0.20774269104003906,0.07366132736206055,0.5160952210426331,0.5051989555358887,2.5045275688171387,0.1616698056459427,1.3349727392196655,1.8133960962295532,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
13.78,0.5862111449241638,-0.6549972295761108,-0.3468112349510193,-0.3271956741809845,-0.21016860008239746,0.0011968016624450684,0.23662567138671875,-0.08718287944793701,0.22620171308517456,0.11078181862831116,0.9147141575813293,-0.09126249700784683,1.575836420059204,0.812157928943634,0.8342605233192444,2.0092248916625977,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
13.8,0.6021637916564941,-0.6360942721366882,-0.3610472083091736,-0.3200431168079376,-0.18259906768798828,-0.012602031230926514,0.256966233253479,-0.07517218589782715,0.23753654956817627,0.16025401651859283,1.2034488916397095,-0.4905908703804016,0.859061062335968,0.41124799847602844,0.5417443513870239,2.5874860286712646,1.0,-1.0,-1.0,-1.0,-0.8759783506393433,1.0,1.0
13.82,0.6213191151618958,-0.6148983240127563,-0.3714187741279602,-0.31290674209594727,-0.14862488210201263,-0.035595595836639404,0.2625606060028076,-0.07252168655395508,0.24152743816375732,0.22319945693016052,1.3968002796173096,-0.7880375385284424,0.1421981155872345,-0.0076783038675785065,0.24389171600341797,2.4917447566986084,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
13.84,0.6418945789337158,-0.592427134513855,-0.3798850178718567,-0.3044481873512268,-0.11143361032009125,-0.06390899419784546,0.2528895139694214,-0.08789634704589844,0.23834961652755737,0.284635990858078,1.0291757583618164,-0.06816285848617554,-1.8951631784439087,-2.5186104774475098,0.8705552816390991,2.155294895172119,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
13.86,0.6530188918113708,-0.5840943455696106,-0.38118553161621094,-0.2951231002807617,-0.09681566059589386,-0.07588797807693481,0.23546123504638672,-0.11333656311035156,0.21907180547714233,0.25620388984680176,0.7653367519378662,-1.0534967184066772,-0.8613789081573486,-1.1846017837524414,-0.9160692095756531,-1.303885817527771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
13.88,0.6631327867507935,-0.5793412923812866,-0.37214699387550354,-0.29347074031829834,-0.09413990378379822,-0.10431689023971558,0.23154890537261963,-0.12494504451751709,0.1917484998703003,0.22130753099918365,0.12563800811767578,-1.326744794845581,-0.16252018511295319,-0.4053727686405182,-1.2801047563552856,-1.5827994346618652,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
13.9,0.6713239550590515,-0.5779857039451599,-0.3549003303050995,-0.2988348603248596,-0.10355244576931,-0.141396164894104,0.2394636869430542,-0.1238248348236084,0.15827667713165283,0.1813906729221344,-0.428976833820343,-1.7163265943527222,0.4203825294971466,0.11476157605648041,-1.5341980457305908,-1.8147141933441162,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
13.92,0.6753057241439819,-0.5781220197677612,-0.33705657720565796,-0.31004804372787476,-0.1172264963388443,-0.18885314464569092,0.23770606517791748,-0.11222732067108154,0.11995476484298706,0.13732367753982544,-0.6571918725967407,-2.1684672832489014,-0.11122414469718933,0.5989419221878052,-1.7742739915847778,-2.0029642581939697,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
13.94,0.6744921207427979,-0.5809299349784851,-0.3214006721973419,-0.32292768359184265,-0.13839586079120636,-0.23912131786346436,0.22609329223632812,-0.1123805046081543,0.0769268274307251,0.08993194997310638,-1.0650999546051025,-2.1589152812957764,-0.6303048729896545,0.020365189760923386,-1.9869318008422852,-2.1568503379821777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
13.96,0.6693959832191467,-0.5857201218605042,-0.3078387677669525,-0.33775171637535095,-0.16722850501537323,-0.2910994291305542,0.20486462116241455,-0.12400984764099121,0.03032594919204712,0.06235802173614502,-1.4010560512542725,-2.2967729568481445,-1.0807946920394897,-0.5444221496582031,-2.136517286300659,-1.2531239986419678,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
13.98,0.6598591208457947,-0.5934050679206848,-0.2957911789417267,-0.3535021245479584,-0.20158977806568146,-0.3443966209888458,0.17583441734313965,-0.14412462711334229,0.0030672550201416016,0.051082074642181396,-1.6198738813400269,-2.1255297660827637,-1.3062571287155151,-0.8465170860290527,-1.2453817129135132,-0.5120288133621216,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
14.0,0.6448975801467896,-0.603432834148407,-0.288678914308548,-0.369648814201355,-0.21890665590763092,-0.3807066082954407,0.14079201221466064,-0.17358970642089844,-0.007335662841796875,0.053153425455093384,-0.7976089715957642,-1.3150255680084229,-1.585272192955017,-1.3661115169525146,-0.4539123475551605,0.09081196039915085,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
14.02,0.6239776015281677,-0.616104245185852,-0.2867394685745239,-0.3858078718185425,-0.22480174899101257,-0.39841601252555847,0.09937727451324463,-0.20964956283569336,-0.004412710666656494,0.06619179248809814,-0.4746958315372467,-0.785781741142273,-2.0080394744873047,-1.7661032676696777,0.15790392458438873,0.591864287853241,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
14.04,0.5976316332817078,-0.6317332983016968,-0.28943780064582825,-0.3999688923358917,-0.22606956958770752,-0.4031723439693451,0.05039381980895996,-0.23260962963104248,0.010424613952636719,0.06552599370479584,-0.4170699417591095,0.043785855174064636,-2.38889741897583,-0.950316846370697,0.6337956190109253,-0.026817599311470985,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
14.06,0.5698873996734619,-0.6500166654586792,-0.2922344207763672,-0.40903007984161377,-0.22550779581069946,-0.39046114683151245,0.016599416732788086,-0.23997795581817627,0.033360064029693604,0.053706586360931396,0.010280191898345947,0.6308521628379822,-1.5301337242126465,-0.2864992022514343,1.0321089029312134,-0.5374825596809387,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
14.08,0.5504273772239685,-0.6683124303817749,-0.289211243391037,-0.4083442687988281,-0.20754867792129517,-0.3805224895477295,0.008370161056518555,-0.23563742637634277,0.04580831527709961,0.0285494327545166,1.3054932355880737,-0.2785075306892395,-0.7231218814849854,0.519668459892273,-0.25975728034973145,-0.5410828590393066,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
14.1,0.5446639060974121,-0.6787127256393433,-0.2878487706184387,-0.3997916877269745,-0.1944967806339264,-0.35431769490242004,0.004578351974487305,-0.2145906686782837,0.05425769090652466,0.0028790831565856934,0.5826519131660461,1.300613284111023,-0.15512672066688538,1.0674251317977905,0.5254427194595337,-1.441292643547058,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
14.12,0.5385960340499878,-0.6872146725654602,-0.2864342927932739,-0.3944688141345978,-0.19536934792995453,-0.3207125663757324,0.012039422988891602,-0.18483078479766846,0.06796705722808838,-0.04365885257720947,0.07451456785202026,1.624030351638794,0.29907605051994324,1.5113719701766968,0.8807492852210999,-2.1433019638061523,-1.0,1.0,1.0,1.0,0.9999844431877136,-1.0,1.0
14.14,0.5369719862937927,-0.6953057050704956,-0.2838667035102844,-0.38422757387161255,-0.20705679059028625,-0.28231412172317505,0.032860755920410156,-0.17242920398712158,0.07858449220657349,-0.057693541049957275,-0.47584372758865356,1.7115508317947388,0.8922601342201233,0.5843771696090698,0.5070831775665283,-0.5745707154273987,-1.0,1.0,1.0,-1.0,-0.9868804812431335,1.0,1.0
14.16,0.5379480123519897,-0.6998743414878845,-0.2843517065048218,-0.3740748465061188,-0.22719943523406982,-0.24023538827896118,0.05731010437011719,-0.15731048583984375,0.0880364179611206,-0.06653591990470886,-0.9248040914535522,1.9633811712265015,1.1607862710952759,0.8721923828125,0.7807496190071106,0.09953655302524567,-1.0,1.0,1.0,0.9983215928077698,1.0,1.0,1.0
14.18,0.5429679751396179,-0.7011064291000366,-0.2915099561214447,-0.3586885929107666,-0.2548310458660126,-0.1929168701171875,0.08716809749603271,-0.1500781774520874,0.10482996702194214,-0.039526283740997314,-1.4261260032653809,2.396437406539917,1.2626327276229858,0.7298421859741211,1.2085919380187988,1.3072015047073364,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
14.2,0.5473160743713379,-0.6990208625793457,-0.30874019861221313,-0.3413127064704895,-0.2700693607330322,-0.1375051736831665,0.12415170669555664,-0.14042246341705322,0.1482752561569214,-0.021571069955825806,-0.6266264319419861,2.3634684085845947,1.9884216785430908,0.2929021120071411,2.5377542972564697,0.6087428331375122,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
14.22,0.5533522963523865,-0.6948704719543457,-0.32178202271461487,-0.3277384042739868,-0.2664223313331604,-0.09201633930206299,0.17308974266052246,-0.13525569438934326,0.18227416276931763,-0.003808051347732544,0.17919765412807465,2.1506574153900146,2.250730514526367,0.16816173493862152,1.4993455410003662,1.1910094022750854,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
14.24,0.5626353025436401,-0.6861158609390259,-0.33192670345306396,-0.3201734125614166,-0.2511475682258606,-0.04512304067611694,0.2238471508026123,-0.12414431571960449,0.19868093729019165,0.01799929141998291,0.6604076027870178,2.3633439540863037,2.312150478363037,0.6895328760147095,0.711923360824585,1.0445225238800049,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
14.26,0.5756246447563171,-0.669969379901886,-0.34766945242881775,-0.31452032923698425,-0.22625717520713806,-0.01704508066177368,0.25312018394470215,-0.10439944267272949,0.21269536018371582,0.05239173769950867,0.9896389245986938,1.509527325630188,1.3389372825622559,0.997364342212677,0.6815032362937927,1.9757157564163208,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
14.28,0.5917468667030334,-0.6473064422607422,-0.3680100739002228,-0.3088666498661041,-0.19518792629241943,-0.004505038261413574,0.26493167877197266,-0.0765763521194458,0.22906982898712158,0.09481902420520782,1.3228155374526978,0.6968715786933899,0.49788543581962585,1.4344696998596191,0.9700538516044617,2.235633134841919,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
